Dispositif,Year,SiteName,Valley,Prove,ID,LU,LC,GS,Elevation
InSitu,2012,Pierrefitte,Luz,L6,L6Q21,126,312.87,186.87,600
InSitu,2012,Pierrefitte,Luz,L6,L6Q22,127,314.73,187.73,600
InSitu,2012,Pierrefitte,Luz,L6,L6Q23,126.92,320.25,193.33,600
InSitu,2012,Papillon,Luz,L8,L8Q1,122,308.2,186.2,800
InSitu,2012,Papillon,Luz,L8,L8Q2,123.67,307.37,183.7,800
InSitu,2012,Papillon,Luz,L8,L8Q3,118,309.6,191.6,800
InSitu,2012,Papillon,Luz,L8,L8Q4,127,309.6,182.6,800
InSitu,2012,Papillon,Luz,L8,L8Q7,126.83,311.96,185.13,800
InSitu,2012,Papillon,Luz,L8,L8Q8,128.67,309.44,180.77,800
InSitu,2012,Papillon,Luz,L8,L8Q9,127,310.4,183.4,800
InSitu,2012,Papillon,Luz,L8,L8Q11,127,306.46,179.46,800
InSitu,2012,Papillon,Luz,L8,L8Q14,127,303.48,176.48,800
InSitu,2012,Papillon,Luz,L8,L8Q15,124.31,303.09,178.78,800
InSitu,2012,Papillon,Luz,L8,L8Q16,126.92,313.91,186.99,800
InSitu,2012,Papillon,Luz,L8,L8Q18,129.11,313.95,184.84,800
InSitu,2012,Papillon,Luz,L8,L8Q20,126.92,304.16,177.24,800
InSitu,2012,Papillon,Luz,L8,L8Q24,127,307.63,180.63,800
InSitu,2012,Papillon,Luz,L8,L8Q25,127,321,194,800
InSitu,2012,Papillon,Luz,L8,L8Q26,126.92,304,177.08,800
InSitu,2012,Papillon,Luz,L8,L8Q27,128.75,305.91,177.16,800
InSitu,2012,Papillon,Luz,L8,L8Q28,128.97,301.67,172.7,800
InSitu,2012,Papillon,Luz,L8,L8Q32,136.17,314.82,178.65,800
InSitu,2012,Papillon,Luz,L8,L8Q34,140,312.17,172.17,800
InSitu,2012,Papillon,Luz,L8,L8Q35,137.08,310.18,173.1,800
InSitu,2012,Papillon,Luz,L8,L8Q37,134,313.28,179.28,800
InSitu,2012,Papillon,Luz,L8,L8Q40,129.07,311.3,182.23,800
InSitu,2012,Papillon,Luz,L8,L8Q41,129.5,307.96,178.46,800
InSitu,2012,Papillon,Luz,L8,L8Q42,138,304.45,166.45,800
InSitu,2012,Bourdalats,Luz,L10,L10Q1,128.38,311.36,182.98,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q2,128.14,312.62,184.48,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q3,133.77,297.58,163.81,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q4,128.5,307.38,178.88,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q5,126.75,305.89,179.14,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q6,126.5,317.37,190.87,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q7,133.77,302.2,168.43,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q8,128.8,296.73,167.93,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q9,125.6,295.96,170.36,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q10,128,302.77,174.77,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q11,126.66,315.77,189.11,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q12,133,298.76,165.76,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q13,128.86,303.94,175.08,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q15,123.5,303.28,179.78,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q16,126.5,316.33,189.83,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q18,130.71,304.23,173.52,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q19,126.82,306.17,179.35,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q20,NA,NA,NA,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q21,127.63,308.84,181.21,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q22,128.98,309,180.02,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q23,126.5,308.25,181.75,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q24,127.93,297,169.07,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q25,127.19,300.61,173.42,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q26,126.42,300.57,174.15,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q27,127.71,308.54,180.83,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q28,126.5,310.33,183.83,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q29,126.5,303.35,176.85,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q30,128.75,281.47,152.72,1000
InSitu,2012,Bourdalats,Luz,L10,L10Q31,127.71,303.47,175.76,1000
InSitu,2012,Gedre_bas,Luz,L12,L12Q1,136.89,305.04,168.15,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q2,137.5,310.19,172.69,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q3,134.54,301.14,166.6,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q4,137.5,308.52,171.02,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q5,132.41,301.71,169.3,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q7,137.5,304.91,167.41,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q8,137.41,304.22,166.81,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q9,133.77,299.14,165.37,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q10,137,313.68,176.68,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q11,134.54,313.68,179.14,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q12,136.9,300.32,163.42,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q14,135.8,306.67,170.87,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q16,136.13,309.59,173.46,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q19,136.89,309.82,172.93,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q20,132.15,315.98,183.83,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q21,131,300,169,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q22,131.53,293.83,162.3,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q23,137.5,314.55,177.05,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q24,136.9,293.11,156.21,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q26,137,302.67,165.67,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q27,137.5,299.73,162.23,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q28,139.82,293.83,154.01,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q29,134.54,313.68,179.14,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q30,134.82,306,171.18,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q31,136.57,306.09,169.52,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q32,138.61,309.67,171.06,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q33,135.5,312.51,177.01,1200
InSitu,2012,Gedre_bas,Luz,L12,L12Q34,131.48,312.39,180.91,1200
InSitu,2012,Gedre_haut,Luz,L13,L13Q1,137,303.42,166.42,1300
InSitu,2012,Gedre_haut,Luz,L13,L13Q2,138.61,311.5,172.89,1300
InSitu,2012,Gedre_haut,Luz,L13,L13Q3,139.09,313.68,174.59,1300
InSitu,2012,Gedre_haut,Luz,L13,L13Q5,136.33,307.92,171.59,1300
InSitu,2012,Gedre_haut,Luz,L13,L13Q6,137,303.65,166.65,1300
InSitu,2012,Gedre_haut,Luz,L13,L13Q7,139.36,295.86,156.5,1300
InSitu,2012,Gedre_haut,Luz,L13,L13Q8,137,303.84,166.84,1300
InSitu,2012,Gedre_haut,Luz,L13,L13Q9,137,313.68,176.68,1300
InSitu,2012,Gedre_haut,Luz,L13,L13Q10,136.9,304.5,167.6,1300
InSitu,2012,Gedre_haut,Luz,L13,L13Q11,138.71,314.97,176.26,1300
InSitu,2012,Gedre_haut,Luz,L13,L13Q13,139.36,299.9,160.54,1300
InSitu,2012,Gedre_haut,Luz,L13,L13Q14,135.8,302,166.2,1300
InSitu,2012,Gedre_haut,Luz,L13,L13Q15,140,302.17,162.17,1300
InSitu,2012,Gedre_haut,Luz,L13,L13Q16,133.77,303.84,170.07,1300
InSitu,2012,Gedre_haut,Luz,L13,L13Q17,135.8,308.26,172.46,1300
InSitu,2012,Gedre_haut,Luz,L13,L13Q18,137,305.22,168.22,1300
InSitu,2012,Gedre_haut,Luz,L13,L13Q19,137,300.95,163.95,1300
InSitu,2012,Gedre_haut,Luz,L13,L13Q20,137,311.96,174.96,1300
InSitu,2012,Gedre_haut,Luz,L13,L13Q21,140.26,304.46,164.2,1300
InSitu,2012,Gedre_haut,Luz,L13,L13Q22,137,315.98,178.98,1300
InSitu,2012,Gedre_haut,Luz,L13,L13Q23,136.9,287.41,150.51,1300
InSitu,2012,Gedre_haut,Luz,L13,L13Q25,137,302.64,165.64,1300
InSitu,2012,Gedre_haut,Luz,L13,L13Q27,137,301.37,164.37,1300
InSitu,2012,Gedre_haut,Luz,L13,L13Q30,137,314.23,177.23,1300
InSitu,2012,Gedre_haut,Luz,L13,L13Q31,137,314.97,177.97,1300
InSitu,2012,Gedre_haut,Luz,L13,L13Q32,133,314.97,181.97,1300
InSitu,2012,Gedre_haut,Luz,L13,L13Q33,139.25,293,153.75,1300
InSitu,2012,Peguere,Luz,L16,L16Q1,152,301.29,149.29,1600
InSitu,2012,Peguere,Luz,L16,L16Q2,150.86,297.29,146.43,1600
InSitu,2012,Peguere,Luz,L16,L16Q5,150.59,302.81,152.22,1600
InSitu,2012,Peguere,Luz,L16,L16Q6,150.59,302.92,152.33,1600
InSitu,2012,Peguere,Luz,L16,L16Q7,147.5,300.72,153.22,1600
InSitu,2012,Peguere,Luz,L16,L16Q8,142.67,299.5,156.83,1600
InSitu,2012,Peguere,Luz,L16,L16Q9,147.5,302.49,154.99,1600
InSitu,2012,Peguere,Luz,L16,L16Q10,147.5,300.72,153.22,1600
InSitu,2012,Peguere,Luz,L16,L16Q15,150.55,291.91,141.36,1600
InSitu,2012,Peguere,Luz,L16,L16Q17,147.66,299.63,151.97,1600
InSitu,2012,Peguere,Luz,L16,L16Q19,145.08,289.96,144.88,1600
InSitu,2012,Peguere,Luz,L16,L16Q20,142.06,291.62,149.56,1600
InSitu,2012,Peguere,Luz,L16,L16Q23,144.89,290.78,145.89,1600
InSitu,2012,Peguere,Luz,L16,L16Q28,143.12,304.42,161.3,1600
InSitu,2012,Peguere,Luz,L16,L16Q29,147.18,313.89,166.71,1600
InSitu,2012,Peguere,Luz,L16,L16Q32,150.59,291.91,141.32,1600
InSitu,2012,Peguere,Luz,L16,L16Q34,143.56,288.71,145.15,1600
InSitu,2012,Peguere,Luz,L16,L16Q35,147.5,294.67,147.17,1600
InSitu,2012,Peguere,Luz,L16,L16Q36,150.86,308.25,157.39,1600
InSitu,2012,Peguere,Luz,L16,L16Q37,144.89,304.47,159.58,1600
InSitu,2012,Peguere,Luz,L16,L16Q38,150.59,299.73,149.14,1600
InSitu,2012,Peguere,Luz,L16,L16Q39,144.89,302.63,157.74,1600
InSitu,2012,Peguere,Luz,L16,L16Q40,145.08,305.57,160.49,1600
InSitu,2012,Peguere,Luz,L16,L16Q41,145.08,302.36,157.28,1600
InSitu,2012,Peguere,Luz,L16,L16Q42,147.42,307.27,159.85,1600
InSitu,2012,Peguere,Luz,L16,L16Q43,143,294.2,151.2,1600
InSitu,2012,Peguere,Luz,L16,L16Q44,147.5,303.47,155.97,1600
InSitu,2012,Josbaig,Ossau,O1,O1Q1,103.4,309.26,205.86,100
InSitu,2012,Josbaig,Ossau,O1,O1Q3,90.82,318.76,227.94,100
InSitu,2012,Josbaig,Ossau,O1,O1Q4,103.09,322.14,219.05,100
InSitu,2012,Josbaig,Ossau,O1,O1Q5,84.71,308.44,223.73,100
InSitu,2012,Josbaig,Ossau,O1,O1Q6,90.5,316.47,225.97,100
InSitu,2012,Josbaig,Ossau,O1,O1Q7,92.94,316.51,223.57,100
InSitu,2012,Josbaig,Ossau,O1,O1Q8,90.42,312.83,222.41,100
InSitu,2012,Josbaig,Ossau,O1,O1Q9,91.93,300.49,208.56,100
InSitu,2012,Josbaig,Ossau,O1,O1Q10,89.81,302.7,212.89,100
InSitu,2012,Josbaig,Ossau,O1,O1Q11,90.42,310,219.58,100
InSitu,2012,Josbaig,Ossau,O1,O1Q13,92.51,308.07,215.56,100
InSitu,2012,Josbaig,Ossau,O1,O1Q14,87.5,319.62,232.12,100
InSitu,2012,Josbaig,Ossau,O1,O1Q15,90.42,316.03,225.61,100
InSitu,2012,Josbaig,Ossau,O1,O1Q17,90.5,310.65,220.15,100
InSitu,2012,Josbaig,Ossau,O1,O1Q18,92.82,309.15,216.33,100
InSitu,2012,Josbaig,Ossau,O1,O1Q19,90.42,302.7,212.28,100
InSitu,2012,Josbaig,Ossau,O1,O1Q20,91.79,293.2,201.41,100
InSitu,2012,Josbaig,Ossau,O1,O1Q21,101,305.1,204.1,100
InSitu,2012,Josbaig,Ossau,O1,O1Q23,91.09,302.5,211.41,100
InSitu,2012,Josbaig,Ossau,O1,O1Q24,90.5,313.78,223.28,100
InSitu,2012,Josbaig,Ossau,O1,O1Q25,91.93,308.6,216.67,100
InSitu,2012,Josbaig,Ossau,O1,O1Q26,90.5,308.27,217.77,100
InSitu,2012,Josbaig,Ossau,O1,O1Q27,87.89,303.92,216.03,100
InSitu,2012,Josbaig,Ossau,O1,O1Q28,92.43,311.82,219.39,100
InSitu,2012,Josbaig,Ossau,O1,O1Q29,90.5,305.16,214.66,100
InSitu,2012,Josbaig,Ossau,O1,O1Q30,NA,NA,NA,100
InSitu,2012,Bager,Ossau,O4,O4Q1,107,286.24,179.24,400
InSitu,2012,Bager,Ossau,O4,O4Q2,90.82,300.26,209.44,400
InSitu,2012,Bager,Ossau,O4,O4Q3,93.94,309.33,215.39,400
InSitu,2012,Bager,Ossau,O4,O4Q4,97.4,302.88,205.48,400
InSitu,2012,Bager,Ossau,O4,O4Q5,95.92,301.94,206.02,400
InSitu,2012,Bager,Ossau,O4,O4Q6,100.4,304.24,203.84,400
InSitu,2012,Bager,Ossau,O4,O4Q7,93.94,305.33,211.39,400
InSitu,2012,Bager,Ossau,O4,O4Q8,92.26,305.33,213.07,400
InSitu,2012,Bager,Ossau,O4,O4Q9,94.74,313.04,218.3,400
InSitu,2012,Bager,Ossau,O4,O4Q10,102,310,208,400
InSitu,2012,Bager,Ossau,O4,O4Q11,101.26,309.4,208.14,400
InSitu,2012,Bager,Ossau,O4,O4Q13,95,325.54,230.54,400
InSitu,2012,Bager,Ossau,O4,O4Q15,92.75,302.86,210.11,400
InSitu,2012,Bager,Ossau,O4,O4Q16,93.79,326.24,232.45,400
InSitu,2012,Bager,Ossau,O4,O4Q20,95,308.73,213.73,400
InSitu,2012,Bager,Ossau,O4,O4Q22,84.8,316.67,231.87,400
InSitu,2012,Bager,Ossau,O4,O4Q23,113.67,314.33,200.66,400
InSitu,2012,Bager,Ossau,O4,O4Q24,97.12,309.73,212.61,400
InSitu,2012,Le_Hourcq,Ossau,O8,O8Q1,125.5,309.18,183.68,800
InSitu,2012,Le_Hourcq,Ossau,O8,O8Q2,125.18,297.96,172.78,800
InSitu,2012,Le_Hourcq,Ossau,O8,O8Q3,125.5,297.96,172.46,800
InSitu,2012,Le_Hourcq,Ossau,O8,O8Q4,126.87,305.57,178.7,800
InSitu,2012,Le_Hourcq,Ossau,O8,O8Q5,124.38,300.26,175.88,800
InSitu,2012,Le_Hourcq,Ossau,O8,O8Q6,125.5,289.78,164.28,800
InSitu,2012,Le_Hourcq,Ossau,O8,O8Q7,132,299.05,167.05,800
InSitu,2012,Le_Hourcq,Ossau,O8,O8Q8,128.05,281.85,153.8,800
InSitu,2012,Le_Hourcq,Ossau,O8,O8Q9,129.44,308.92,179.48,800
InSitu,2012,Le_Hourcq,Ossau,O8,O8Q10,125.82,294.73,168.91,800
InSitu,2012,Le_Hourcq,Ossau,O8,O8Q11,126.93,307.85,180.92,800
InSitu,2012,Le_Hourcq,Ossau,O8,O8Q12,125.58,305.03,179.45,800
InSitu,2012,Le_Hourcq,Ossau,O8,O8Q13,135.9,306.89,170.99,800
InSitu,2012,Le_Hourcq,Ossau,O8,O8Q14,127.14,294,166.86,800
InSitu,2012,Le_Hourcq,Ossau,O8,O8Q15,121.56,300.81,179.25,800
InSitu,2012,Le_Hourcq,Ossau,O8,O8Q16,127.43,304.19,176.76,800
InSitu,2012,Le_Hourcq,Ossau,O8,O8Q17,136,304.08,168.08,800
InSitu,2012,Le_Hourcq,Ossau,O8,O8Q18,135.9,300.04,164.14,800
InSitu,2012,Le_Hourcq,Ossau,O8,O8Q19,125.18,302.2,177.02,800
InSitu,2012,Le_Hourcq,Ossau,O8,O8Q20,135.79,310,174.21,800
InSitu,2012,Le_Hourcq,Ossau,O8,O8Q21,116.44,287,170.56,800
InSitu,2012,Le_Hourcq,Ossau,O8,O8Q22,134.17,298.48,164.31,800
InSitu,2012,Gabas,Ossau,O12,O12Q1,126.12,302.89,176.77,1200
InSitu,2012,Gabas,Ossau,O12,O12Q2,135.9,303.27,167.37,1200
InSitu,2012,Gabas,Ossau,O12,O12Q3,132.77,299,166.23,1200
InSitu,2012,Gabas,Ossau,O12,O12Q4,135.9,300.21,164.31,1200
InSitu,2012,Gabas,Ossau,O12,O12Q5,135.57,302.3,166.73,1200
InSitu,2012,Gabas,Ossau,O12,O12Q6,132.53,300.67,168.14,1200
InSitu,2012,Gabas,Ossau,O12,O12Q7,135.79,307.67,171.88,1200
InSitu,2012,Gabas,Ossau,O12,O12Q8,135.79,293.45,157.66,1200
InSitu,2012,Gabas,Ossau,O12,O12Q9,130,298.89,168.89,1200
InSitu,2012,Gabas,Ossau,O12,O12Q10,136,298.69,162.69,1200
InSitu,2012,Gabas,Ossau,O12,O12Q11,136,297.31,161.31,1200
InSitu,2012,Gabas,Ossau,O12,O12Q12,138.17,301.38,163.21,1200
InSitu,2012,Gabas,Ossau,O12,O12Q13,139,298.8,159.8,1200
InSitu,2012,Gabas,Ossau,O12,O12Q20,136,302.77,166.77,1200
InSitu,2012,Gabas,Ossau,O12,O12Q21,135.9,295.37,159.47,1200
InSitu,2012,Gabas,Ossau,O12,O12Q22,137.61,297.17,159.56,1200
InSitu,2012,Gabas,Ossau,O12,O12Q23,136,303.59,167.59,1200
InSitu,2012,Gabas,Ossau,O12,O12Q24,130,302.14,172.14,1200
InSitu,2012,Gabas,Ossau,O12,O12Q25,131.41,302.45,171.04,1200
InSitu,2012,Gabas,Ossau,O12,O12Q26,134.8,298.64,163.84,1200
InSitu,2012,Gabas,Ossau,O12,O12Q27,131.41,302.97,171.56,1200
InSitu,2012,Gabas,Ossau,O12,O12Q28,135.9,298.51,162.61,1200
InSitu,2012,Gabas,Ossau,O12,O12Q29,137.71,293.67,155.96,1200
InSitu,2012,Gabas,Ossau,O12,O12Q30,136,297.12,161.12,1200
InSitu,2012,Gabas,Ossau,O12,O12Q31,139,308.83,169.83,1200
InSitu,2012,Gabas,Ossau,O12,O12Q32,136,299.17,163.17,1200
InSitu,2012,Gabas,Ossau,O12,O12Q33,138,302.72,164.72,1200
InSitu,2012,Gabas,Ossau,O12,O12Q34,136,294.83,158.83,1200
InSitu,2012,Gabas,Ossau,O12,O12Q35,136,309.83,173.83,1200
InSitu,2012,Gabas,Ossau,O12,O12Q36,132,304.4,172.4,1200
InSitu,2012,Gabas,Ossau,O12,O12Q37,137.71,304.75,167.04,1200
InSitu,2012,Gabas,Ossau,O12,O12Q38,132,301.6,169.6,1200
InSitu,2012,Gabas,Ossau,O12,O12Q39,138,299.11,161.11,1200
InSitu,2012,Gabas,Ossau,O12,O12Q40,135.9,301.57,165.67,1200
InSitu,2012,Artouste,Ossau,O16,O16Q1,148.75,299.37,150.62,1600
InSitu,2012,Artouste,Ossau,O16,O16Q2,148.75,302.63,153.88,1600
InSitu,2012,Artouste,Ossau,O16,O16Q4,148.75,298.77,150.02,1600
InSitu,2012,Artouste,Ossau,O16,O16Q5,148.75,291.33,142.58,1600
InSitu,2012,Artouste,Ossau,O16,O16Q6,148.75,302.75,154,1600
InSitu,2012,Artouste,Ossau,O16,O16Q7,148.75,298.69,149.94,1600
InSitu,2012,Artouste,Ossau,O16,O16Q8,148.75,298.69,149.94,1600
InSitu,2012,Artouste,Ossau,O16,O16Q9,148.75,296,147.25,1600
InSitu,2012,Artouste,Ossau,O16,O16Q10,148.75,299.92,151.17,1600
InSitu,2012,Artouste,Ossau,O16,O16Q11,148.75,301.38,152.63,1600
InSitu,2012,Artouste,Ossau,O16,O16Q16,148.75,307.67,158.92,1600
InSitu,2014,Artouste,Ossau,O16,O16Q4,145.3953,NA,NA,1600
InSitu,2014,Artouste,Ossau,O16,O16Q5,152.3125,NA,NA,1600
InSitu,2014,Artouste,Ossau,O16,O16Q10,157.7895,NA,NA,1600
InSitu,2014,Artouste,Ossau,O16,O16Q9,143.2778,NA,NA,1600
InSitu,2014,Artouste,Ossau,O16,O16Q8,141.75,NA,NA,1600
InSitu,2014,Artouste,Ossau,O16,O16Q11,168.1864,NA,NA,1600
InSitu,2014,Artouste,Ossau,O16,O16Q2,143.2778,NA,NA,1600
InSitu,2014,Artouste,Ossau,O16,O16Q16,157.7895,NA,NA,1600
InSitu,2014,Artouste,Ossau,O16,O16Q1,158.5385,NA,NA,1600
InSitu,2014,Bager,Ossau,O4,O4Q9,95.9231,NA,NA,400
InSitu,2014,Bager,Ossau,O4,O4Q10,93.6909,NA,NA,400
InSitu,2014,Bager,Ossau,O4,O4Q1,96.1515,NA,NA,400
InSitu,2014,Bager,Ossau,O4,O4Q8,87.0526,NA,NA,400
InSitu,2014,Bager,Ossau,O4,O4Q7,96.5625,NA,NA,400
InSitu,2014,Bager,Ossau,O4,O4Q6,93.3704,NA,NA,400
InSitu,2014,Bager,Ossau,O4,O4Q5,94.2,NA,NA,400
InSitu,2014,Bager,Ossau,O4,O4Q4,94.5111,NA,NA,400
InSitu,2014,Bager,Ossau,O4,O4Q3,93.9565,NA,NA,400
InSitu,2014,Bager,Ossau,O4,O4Q2,91.3125,NA,NA,400
InSitu,2014,Bager,Ossau,O4,O4Q20,94.7209,NA,NA,400
InSitu,2014,Bager,Ossau,O4,O4Q23,98.0588,NA,NA,400
InSitu,2014,Bager,Ossau,O4,O4Q24,94.55,NA,NA,400
InSitu,2014,Bager,Ossau,O4,O4Q11,93.25,NA,NA,400
InSitu,2014,Bager,Ossau,O4,O4Q22,86.4103,NA,NA,400
InSitu,2014,Bager,Ossau,O4,O4Q13,93.6909,NA,NA,400
InSitu,2014,Bager,Ossau,O4,O4Q15,93.4407,NA,NA,400
InSitu,2014,Bager,Ossau,O4,O4Q16,93.64,NA,NA,400
InSitu,2014,Gabas,Ossau,O12,O12Q6,113.6939,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q7,115.2857,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q20,120.5,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q21,123.4237,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q22,123.5,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q4,123.4237,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q25,113.3922,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q23,121.0769,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q24,112.2759,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q27,112.3898,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q26,112.9643,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q3,113.0417,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q11,124.625,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q28,123.3448,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q40,123.1786,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q36,108.1667,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q37,121.1892,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q12,123.3448,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q39,125.1364,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q38,112.0357,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q35,123.3448,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q31,123.5,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q34,123.3448,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q33,123.5,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q29,123.4237,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q30,118.1875,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q2,120.8947,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q10,123.1786,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q9,114.8636,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q8,122.6,NA,NA,1200
InSitu,2014,Gabas,Ossau,O12,O12Q1,112.0357,NA,NA,1200
InSitu,2014,Josbaig,Ossau,O1,O1Q11,84.2857,NA,NA,100
InSitu,2014,Josbaig,Ossau,O1,O1Q4,96.3636,NA,NA,100
InSitu,2014,Josbaig,Ossau,O1,O1Q5,83.6604,NA,NA,100
InSitu,2014,Josbaig,Ossau,O1,O1Q13,87.4545,NA,NA,100
InSitu,2014,Josbaig,Ossau,O1,O1Q3,86.8889,NA,NA,100
InSitu,2014,Josbaig,Ossau,O1,O1Q14,83.3818,NA,NA,100
InSitu,2014,Josbaig,Ossau,O1,O1Q15,91.1667,NA,NA,100
InSitu,2014,Josbaig,Ossau,O1,O1Q1,93.6909,NA,NA,100
InSitu,2014,Josbaig,Ossau,O1,O1Q6,93.3704,NA,NA,100
InSitu,2014,Josbaig,Ossau,O1,O1Q7,93.3793,NA,NA,100
InSitu,2014,Josbaig,Ossau,O1,O1Q9,93.25,NA,NA,100
InSitu,2014,Josbaig,Ossau,O1,O1Q10,82.2222,NA,NA,100
InSitu,2014,Josbaig,Ossau,O1,O1Q8,84.9091,NA,NA,100
InSitu,2014,Josbaig,Ossau,O1,O1Q17,82.7407,NA,NA,100
InSitu,2014,Josbaig,Ossau,O1,O1Q18,87.9259,NA,NA,100
InSitu,2014,Josbaig,Ossau,O1,O1Q19,92.8,NA,NA,100
InSitu,2014,Josbaig,Ossau,O1,O1Q20,89.2329,NA,NA,100
InSitu,2014,Josbaig,Ossau,O1,O1Q21,94.0385,NA,NA,100
InSitu,2014,Josbaig,Ossau,O1,O1Q23,84.0769,NA,NA,100
InSitu,2014,Josbaig,Ossau,O1,O1Q24,88.1154,NA,NA,100
InSitu,2014,Josbaig,Ossau,O1,O1Q25,88.3529,NA,NA,100
InSitu,2014,Josbaig,Ossau,O1,O1Q26,93.4407,NA,NA,100
InSitu,2014,Josbaig,Ossau,O1,O1Q27,84.2857,NA,NA,100
InSitu,2014,Josbaig,Ossau,O1,O1Q28,94.2,NA,NA,100
InSitu,2014,Josbaig,Ossau,O1,O1Q29,85.4419,NA,NA,100
InSitu,2014,Le_Hourcq,Ossau,O8,O8Q10,105.4194,NA,NA,800
InSitu,2014,Le_Hourcq,Ossau,O8,O8Q9,108.7692,NA,NA,800
InSitu,2014,Le_Hourcq,Ossau,O8,O8Q7,113.2,NA,NA,800
