Year,Month,Day,Data logger,Date,Toul
2015,3,5,CIMEL 516,2015/3/5,5.7
2015,3,6,CIMEL 516,2015/3/6,6.6
2015,3,7,CIMEL 516,2015/3/7,8.7
2015,3,8,CIMEL 516,2015/3/8,8.7
2015,3,9,CIMEL 516,2015/3/9,8.4
2015,3,10,CIMEL 516,2015/3/10,9.4
2015,3,11,CIMEL 516,2015/3/11,12
2015,3,12,CIMEL 516,2015/3/12,10.7
2015,3,13,CIMEL 516,2015/3/13,9.3
2015,3,14,CIMEL 516,2015/3/14,7.3
2015,3,15,CIMEL 516,2015/3/15,6.6
2015,3,16,CIMEL 516,2015/3/16,8.4
2015,3,17,CIMEL 516,2015/3/17,10.1
2015,3,18,CIMEL 516,2015/3/18,11.3
2015,3,19,CIMEL 516,2015/3/19,11.4
2015,3,20,CIMEL 516,2015/3/20,8.6
2015,3,21,CIMEL 516,2015/3/21,10.8
2015,3,22,CIMEL 516,2015/3/22,9.2
2015,3,23,CIMEL 516,2015/3/23,11.1
2015,3,24,CIMEL 516,2015/3/24,8
2015,3,25,CIMEL 516,2015/3/25,6.2
2015,3,26,CIMEL 516,2015/3/26,7.3
2015,3,27,CIMEL 516,2015/3/27,11.1
2015,3,28,CIMEL 516,2015/3/28,12.3
2015,3,29,CIMEL 516,2015/3/29,12.3
2015,3,30,CIMEL 516,2015/3/30,12.8
2015,3,31,CIMEL 516,2015/3/31,12.2
2015,4,1,CIMEL 516,2015/4/1,9.1
2015,4,2,CIMEL 516,2015/4/2,9.3
2015,4,3,CIMEL 516,2015/4/3,8.9
2015,4,4,CIMEL 516,2015/4/4,10.9
2015,4,5,CIMEL 516,2015/4/5,10.2
2015,4,6,CIMEL 516,2015/4/6,11.2
2015,4,7,CIMEL 516,2015/4/7,11.2
2015,4,8,CIMEL 516,2015/4/8,11.7
2015,4,9,CIMEL 516,2015/4/9,12.5
2015,4,10,CIMEL 516,2015/4/10,13.5
2015,4,11,CIMEL 516,2015/4/11,13.3
2015,4,12,CIMEL 516,2015/4/12,14.4
2015,4,13,CIMEL 516,2015/4/13,16.2
2015,4,14,CIMEL 516,2015/4/14,17.4
2015,4,15,CIMEL 516,2015/4/15,19
2015,4,16,CIMEL 516,2015/4/16,15.2
2015,4,17,CIMEL 516,2015/4/17,13.8
2015,4,18,CIMEL 516,2015/4/18,12.5
2015,4,19,CIMEL 516,2015/4/19,13.3
2015,4,20,CIMEL 516,2015/4/20,13.4
2015,4,21,CIMEL 516,2015/4/21,15.1
2015,4,22,CIMEL 516,2015/4/22,16.3
2015,4,23,CIMEL 516,2015/4/23,14
2015,4,24,CIMEL 516,2015/4/24,14.2
2015,4,25,CIMEL 516,2015/4/25,17.1
2015,4,26,CIMEL 516,2015/4/26,15
2015,4,27,CIMEL 516,2015/4/27,13.7
2015,4,28,CIMEL 516,2015/4/28,11.6
2015,4,29,CIMEL 516,2015/4/29,12.1
2015,4,30,CIMEL 516,2015/4/30,14.2
2015,5,1,CIMEL 516,2015/5/1,15.3
2015,5,2,CIMEL 516,2015/5/2,16.9
2015,5,3,CIMEL 516,2015/5/3,19.1
2015,5,4,CIMEL 516,2015/5/4,19.2
2015,5,5,CIMEL 516,2015/5/5,16.3
2015,5,6,CIMEL 516,2015/5/6,14
2015,5,7,CIMEL 516,2015/5/7,15.7
2015,5,8,CIMEL 516,2015/5/8,17.9
2015,5,9,CIMEL 516,2015/5/9,16.2
2015,5,10,CIMEL 516,2015/5/10,18.5
2015,5,11,CIMEL 516,2015/5/11,20
2015,5,12,CIMEL 516,2015/5/12,16.7
2015,5,13,CIMEL 516,2015/5/13,18.9
2015,5,14,CIMEL 516,2015/5/14,13.6
2015,5,15,CIMEL 516,2015/5/15,13.5
2015,5,16,CIMEL 516,2015/5/16,14.4
2015,5,17,CIMEL 516,2015/5/17,16.8
2015,5,18,CIMEL 516,2015/5/18,14.7
2015,5,19,CIMEL 516,2015/5/19,13.2
2015,5,20,CIMEL 516,2015/5/20,12
2015,5,21,CIMEL 516,2015/5/21,12.3
2015,5,22,CIMEL 516,2015/5/22,13.8
2015,5,23,CIMEL 516,2015/5/23,14.9
2015,5,24,CIMEL 516,2015/5/24,18.2
2015,5,25,CIMEL 516,2015/5/25,16.1
2015,5,26,CIMEL 516,2015/5/26,15.9
2015,5,27,CIMEL 516,2015/5/27,16.9
2015,5,28,CIMEL 516,2015/5/28,17.7
2015,5,29,CIMEL 516,2015/5/29,16.3
2015,5,30,CIMEL 516,2015/5/30,16.1
2015,5,31,CIMEL 516,2015/5/31,17.6
2015,6,1,CIMEL 516,2015/6/1,18
2015,6,2,CIMEL 516,2015/6/2,20
2015,6,3,CIMEL 516,2015/6/3,20.7
2015,6,4,CIMEL 516,2015/6/4,24.9
2015,6,5,CIMEL 516,2015/6/5,23.2
2015,6,6,CIMEL 516,2015/6/6,20.4
2015,6,7,CIMEL 516,2015/6/7,22.5
2015,6,8,CIMEL 516,2015/6/8,23.4
2015,6,9,CIMEL 516,2015/6/9,20
2015,6,10,CIMEL 516,2015/6/10,17.4
2015,6,11,CIMEL 516,2015/6/11,20.5
2015,6,12,CIMEL 516,2015/6/12,20
2015,6,13,CIMEL 516,2015/6/13,20.9
2015,6,14,CIMEL 516,2015/6/14,18.5
2015,6,15,CIMEL 516,2015/6/15,18.1
2015,6,16,CIMEL 516,2015/6/16,18.4
2015,6,17,CIMEL 516,2015/6/17,18.8
2015,6,18,CIMEL 516,2015/6/18,19
2015,6,19,CIMEL 516,2015/6/19,19.7
2015,6,20,CIMEL 516,2015/6/20,19.4
2015,6,21,CIMEL 516,2015/6/21,20.8
2015,6,22,CIMEL 516,2015/6/22,21
2015,6,23,CIMEL 516,2015/6/23,17.5
2015,6,24,CIMEL 516,2015/6/24,19.3
2015,6,25,CIMEL 516,2015/6/25,20.7
2015,6,26,CIMEL 516,2015/6/26,22.9
2015,6,27,CIMEL 516,2015/6/27,21.6
2015,6,28,CIMEL 516,2015/6/28,21.9
2015,6,29,CIMEL 516,2015/6/29,21.8
2015,6,30,CIMEL 516,2015/6/30,27.1
2015,7,1,CIMEL 516,2015/7/1,27.7
2015,7,2,CIMEL 516,2015/7/2,24.2
2015,7,3,CIMEL 516,2015/7/3,26.7
2015,7,4,CIMEL 516,2015/7/4,25.6
2015,7,5,CIMEL 516,2015/7/5,23.6
2015,7,6,CIMEL 516,2015/7/6,25
2015,7,7,CIMEL 516,2015/7/7,23.9
2015,7,8,CIMEL 516,2015/7/8,20
2015,7,9,CIMEL 516,2015/7/9,18.8
2015,7,10,CIMEL 516,2015/7/10,23.6
2015,7,11,CIMEL 516,2015/7/11,22.5
2015,7,12,CIMEL 516,2015/7/12,19.4
2015,7,13,CIMEL 516,2015/7/13,19.9
2015,7,14,CIMEL 516,2015/7/14,21
2015,7,15,CIMEL 516,2015/7/15,23.9
2015,7,16,CIMEL 516,2015/7/16,23.5
2015,7,17,CIMEL 516,2015/7/17,24.4
2015,7,18,CIMEL 516,2015/7/18,24.8
2015,7,19,CIMEL 516,2015/7/19,23.4
2015,7,20,CIMEL 516,2015/7/20,24.6
2015,7,21,CIMEL 516,2015/7/21,25.9
2015,7,22,CIMEL 516,2015/7/22,22.1
2015,7,23,CIMEL 516,2015/7/23,21.8
2015,7,24,CIMEL 516,2015/7/24,20.8
2015,7,25,CIMEL 516,2015/7/25,19
2015,7,26,CIMEL 516,2015/7/26,20
2015,7,27,CIMEL 516,2015/7/27,20.9
2015,7,28,CIMEL 516,2015/7/28,21.6
2015,7,29,CIMEL 516,2015/7/29,18.9
2015,7,30,CIMEL 516,2015/7/30,18.3
2015,7,31,CIMEL 516,2015/7/31,15.9
2015,8,1,CIMEL 516,2015/8/1,19.3
2015,8,2,CIMEL 516,2015/8/2,21.5
2015,8,3,CIMEL 516,2015/8/3,24.2
2015,8,4,CIMEL 516,2015/8/4,20.1
2015,8,5,CIMEL 516,2015/8/5,23.7
2015,8,6,CIMEL 516,2015/8/6,23.5
2015,8,7,CIMEL 516,2015/8/7,22.2
2015,8,8,CIMEL 516,2015/8/8,16.6
2015,8,9,CIMEL 516,2015/8/9,17.1
2015,8,10,CIMEL 516,2015/8/10,20.1
2015,8,11,CIMEL 516,2015/8/11,22.8
2015,8,12,CIMEL 516,2015/8/12,25.2
2015,8,13,CIMEL 516,2015/8/13,20.8
2015,8,14,CIMEL 516,2015/8/14,17.1
2015,8,15,CIMEL 516,2015/8/15,17
2015,8,16,CIMEL 516,2015/8/16,16.5
2015,8,17,CIMEL 516,2015/8/17,18.8
2015,8,18,CIMEL 516,2015/8/18,17.9
2015,8,19,CIMEL 516,2015/8/19,17.8
2015,8,20,CIMEL 516,2015/8/20,19.7
2015,8,21,CIMEL 516,2015/8/21,22.1
2015,8,22,CIMEL 516,2015/8/22,22.8
2015,8,23,CIMEL 516,2015/8/23,20.6
2015,8,24,CIMEL 516,2015/8/24,17.4
2015,8,25,CIMEL 516,2015/8/25,19.2
2015,8,26,CIMEL 516,2015/8/26,22.8
2015,8,27,CIMEL 516,2015/8/27,23.5
2015,8,28,CIMEL 516,2015/8/28,24.4
2015,8,29,CIMEL 516,2015/8/29,26.8
2015,8,30,CIMEL 516,2015/8/30,26.4
2015,8,31,CIMEL 516,2015/8/31,23
2015,9,1,CIMEL 516,2015/9/1,19
2015,9,2,CIMEL 516,2015/9/2,17.7
2015,9,3,CIMEL 516,2015/9/3,17.8
2015,9,4,CIMEL 516,2015/9/4,14.5
2015,9,5,CIMEL 516,2015/9/5,14.5
2015,9,6,CIMEL 516,2015/9/6,15.3
2015,9,7,CIMEL 516,2015/9/7,15.3
2015,9,8,CIMEL 516,2015/9/8,15.1
2015,9,9,CIMEL 516,2015/9/9,17.3
2015,9,10,CIMEL 516,2015/9/10,26.1
2015,9,11,CIMEL 516,2015/9/11,19.2
2015,9,12,CIMEL 516,2015/9/12,19.7
2015,9,13,CIMEL 516,2015/9/13,17.7
2015,9,14,CIMEL 516,2015/9/14,15.9
2015,9,15,CIMEL 516,2015/9/15,16.8
2015,9,16,CIMEL 516,2015/9/16,19.9
2015,9,17,CIMEL 516,2015/9/17,16
2015,9,18,CIMEL 516,2015/9/18,15.6
2015,9,19,CIMEL 516,2015/9/19,14.3
2015,9,20,CIMEL 516,2015/9/20,13.7
2015,9,21,CIMEL 516,2015/9/21,15.5
2015,9,22,CIMEL 516,2015/9/22,15.3
2015,9,23,CIMEL 516,2015/9/23,13.3
2015,9,24,CIMEL 516,2015/9/24,13.6
2015,9,25,CIMEL 516,2015/9/25,16.4
2015,9,26,CIMEL 516,2015/9/26,14.9
2015,9,27,CIMEL 516,2015/9/27,14.4
2015,9,28,CIMEL 516,2015/9/28,15.7
2015,9,29,CIMEL 516,2015/9/29,14.5
2015,9,30,CIMEL 516,2015/9/30,16.2
2015,10,1,CIMEL 516,2015/10/1,14.2
2015,10,2,CIMEL 516,2015/10/2,9.8
2015,10,3,CIMEL 516,2015/10/3,12.1
2015,10,4,CIMEL 516,2015/10/4,12.4
2015,10,5,CIMEL 516,2015/10/5,19.9
2015,10,6,CIMEL 516,2015/10/6,18.1
2015,10,7,CIMEL 516,2015/10/7,13.7
2015,10,8,CIMEL 516,2015/10/8,12
2015,10,9,CIMEL 516,2015/10/9,10.1
2015,10,10,CIMEL 516,2015/10/10,11.7
2015,10,11,CIMEL 516,2015/10/11,13.8
2015,10,12,CIMEL 516,2015/10/12,14.5
2015,10,13,CIMEL 516,2015/10/13,11.9
2015,10,14,CIMEL 516,2015/10/14,6.4
2015,10,15,CIMEL 516,2015/10/15,7.6
2015,10,16,CIMEL 516,2015/10/16,5.9
2015,10,17,CIMEL 516,2015/10/17,9.8
2015,10,18,CIMEL 516,2015/10/18,13
2015,10,19,CIMEL 516,2015/10/19,12.3
2015,10,20,CIMEL 516,2015/10/20,10.2
2015,10,21,CIMEL 516,2015/10/21,9.6
2015,10,22,CIMEL 516,2015/10/22,11.5
2015,10,23,CIMEL 516,2015/10/23,12.5
2015,10,24,CIMEL 516,2015/10/24,13.8
2015,10,25,CIMEL 516,2015/10/25,14
2015,10,26,CIMEL 516,2015/10/26,15.3
2015,10,27,CIMEL 516,2015/10/27,14.4
2015,10,28,CIMEL 516,2015/10/28,12.4
2015,10,29,CIMEL 516,2015/10/29,12.8
2015,10,30,CIMEL 516,2015/10/30,15.2
2015,10,31,CIMEL 516,2015/10/31,15.1
2015,11,1,CIMEL 516,2015/11/1,14.3
2015,11,2,CIMEL 516,2015/11/2,14.4
2015,11,3,CIMEL 516,2015/11/3,15.1
2015,11,4,CIMEL 516,2015/11/4,16.3
2015,11,5,CIMEL 516,2015/11/5,15.8
2015,11,6,CIMEL 516,2015/11/6,17.2
2015,11,7,CIMEL 516,2015/11/7,15.7
2015,11,8,CIMEL 516,2015/11/8,15.4
2015,11,9,CIMEL 516,2015/11/9,12.6
2015,11,10,CIMEL 516,2015/11/10,12.1
2015,11,11,CIMEL 516,2015/11/11,9.9
2015,11,12,CIMEL 516,2015/11/12,9.5
2015,11,13,CIMEL 516,2015/11/13,13.7
2015,11,14,CIMEL 516,2015/11/14,9.5
2015,11,15,CIMEL 516,2015/11/15,7.9
2015,11,16,CIMEL 516,2015/11/16,12.2
2015,11,17,CIMEL 516,2015/11/17,13.6
2015,11,18,CIMEL 516,2015/11/18,16.1
2015,11,19,CIMEL 516,2015/11/19,14.9
2015,11,20,CIMEL 516,2015/11/20,15.7
2015,11,21,CIMEL 516,2015/11/21,8.5
2015,11,22,CIMEL 516,2015/11/22,2.3
2015,11,23,CIMEL 516,2015/11/23,0.7
2015,11,24,CIMEL 516,2015/11/24,3.6
2015,11,25,CIMEL 516,2015/11/25,10.9
2015,11,26,CIMEL 516,2015/11/26,10.2
2015,11,27,CIMEL 516,2015/11/27,8.8
2015,11,28,CIMEL 516,2015/11/28,9.2
2015,11,29,CIMEL 516,2015/11/29,11.3
2015,11,30,CIMEL 516,2015/11/30,8.6
2015,12,1,CIMEL 516,2015/12/1,4.3
2015,12,2,CIMEL 516,2015/12/2,2.8
2015,12,3,CIMEL 516,2015/12/3,6.8
2015,12,4,CIMEL 516,2015/12/4,8.3
2015,12,5,CIMEL 516,2015/12/5,6.7
2015,12,6,CIMEL 516,2015/12/6,10.8
2015,12,7,CIMEL 516,2015/12/7,11.4
2015,12,8,CIMEL 516,2015/12/8,10.7
2015,12,9,CIMEL 516,2015/12/9,6.7
2015,12,10,CIMEL 516,2015/12/10,5.3
2015,12,11,CIMEL 516,2015/12/11,7
2015,12,12,CIMEL 516,2015/12/12,5.3
2015,12,13,CIMEL 516,2015/12/13,6.8
2015,12,14,CIMEL 516,2015/12/14,9.5
2015,12,15,CIMEL 516,2015/12/15,10.8
2015,12,16,CIMEL 516,2015/12/16,9.4
2015,12,17,CIMEL 516,2015/12/17,11.2
2015,12,18,CIMEL 516,2015/12/18,10.5
2015,12,19,CIMEL 516,2015/12/19,12
2015,12,20,CIMEL 516,2015/12/20,12.7
2015,12,21,CIMEL 516,2015/12/21,10
2015,12,22,CIMEL 516,2015/12/22,8.1
2015,12,23,CIMEL 516,2015/12/23,10.4
2015,12,24,CIMEL 516,2015/12/24,9.7
2015,12,25,CIMEL 516,2015/12/25,9.6
2015,12,26,CIMEL 516,2015/12/26,9.3
2015,12,27,CIMEL 516,2015/12/27,10.6
2015,12,28,CIMEL 516,2015/12/28,11.3
2015,12,29,CIMEL 516,2015/12/29,10
2015,12,30,CIMEL 516,2015/12/30,11.1
2015,12,31,CIMEL 516,2015/12/31,9.3
2016,1,1,CIMEL 516,2016/1/1,8.5
2016,1,2,CIMEL 516,2016/1/2,9.7
2016,1,3,CIMEL 516,2016/1/3,8.8
2016,1,4,CIMEL 516,2016/1/4,10.5
2016,1,5,CIMEL 516,2016/1/5,7.5
2016,1,6,CIMEL 516,2016/1/6,9
2016,1,7,CIMEL 516,2016/1/7,12.9
2016,1,8,CIMEL 516,2016/1/8,11.9
2016,1,9,CIMEL 516,2016/1/9,11.2
2016,1,10,CIMEL 516,2016/1/10,9.3
2016,1,11,CIMEL 516,2016/1/11,9.3
2016,1,12,CIMEL 516,2016/1/12,7.2
2016,1,13,CIMEL 516,2016/1/13,6.4
2016,1,14,CIMEL 516,2016/1/14,7.3
2016,1,15,CIMEL 516,2016/1/15,3.5
2016,1,16,CIMEL 516,2016/1/16,2
2016,1,17,CIMEL 516,2016/1/17,3.2
2016,1,18,CIMEL 516,2016/1/18,6.2
2016,1,19,CIMEL 516,2016/1/19,8.6
2016,1,20,CIMEL 516,2016/1/20,7.4
2016,1,21,CIMEL 516,2016/1/21,4.4
2016,1,22,CIMEL 516,2016/1/22,7.3
2016,1,23,CIMEL 516,2016/1/23,11.1
2016,1,24,CIMEL 516,2016/1/24,9.5
2016,1,25,CIMEL 516,2016/1/25,10.6
2016,1,26,CIMEL 516,2016/1/26,8.5
2016,1,27,CIMEL 516,2016/1/27,9.3
2016,1,28,CIMEL 516,2016/1/28,10.2
2016,1,29,CIMEL 516,2016/1/29,8.5
2016,1,30,CIMEL 516,2016/1/30,8.1
2016,1,31,CIMEL 516,2016/1/31,12.7
2016,2,1,CIMEL 516,2016/2/1,12.9
2016,2,2,CIMEL 516,2016/2/2,11.5
2016,2,3,CIMEL 516,2016/2/3,8.2
2016,2,4,CIMEL 516,2016/2/4,6
2016,2,5,CIMEL 516,2016/2/5,7.5
2016,2,6,CIMEL 516,2016/2/6,9.8
2016,2,7,CIMEL 516,2016/2/7,9.4
2016,2,8,CIMEL 516,2016/2/8,12.1
2016,2,9,CIMEL 516,2016/2/9,9.7
2016,2,10,CIMEL 516,2016/2/10,6.4
2016,2,11,CIMEL 516,2016/2/11,8.3
2016,2,12,CIMEL 516,2016/2/12,10.9
2016,2,13,CIMEL 516,2016/2/13,12.3
2016,2,14,CIMEL 516,2016/2/14,6.9
2016,2,15,CIMEL 516,2016/2/15,4.1
2016,2,16,CIMEL 516,2016/2/16,3.1
2016,2,17,CIMEL 516,2016/2/17,2
2016,2,18,CIMEL 516,2016/2/18,5.5
2016,2,19,CIMEL 516,2016/2/19,4.1
2016,2,20,CIMEL 516,2016/2/20,8.1
2016,2,21,CIMEL 516,2016/2/21,11.2
2016,2,22,CIMEL 516,2016/2/22,8.2
2016,2,23,CIMEL 516,2016/2/23,11.4
2016,2,24,CIMEL 516,2016/2/24,11.5
2016,2,25,CIMEL 516,2016/2/25,8.7
2016,2,26,CIMEL 516,2016/2/26,6
2016,2,27,CIMEL 516,2016/2/27,8.3
2016,2,28,CIMEL 516,2016/2/28,6.5
2016,2,29,CIMEL 516,2016/2/29,5
2016,3,1,CIMEL 516,2016/3/1,6.4
2016,3,2,CIMEL 516,2016/3/2,9.8
2016,3,3,CIMEL 516,2016/3/3,8.8
2016,3,4,CIMEL 516,2016/3/4,9.7
2016,3,5,CIMEL 516,2016/3/5,6.6
2016,3,6,CIMEL 516,2016/3/6,5.4
2016,3,7,CIMEL 516,2016/3/7,6.5
2016,3,8,CIMEL 516,2016/3/8,5.5
2016,3,9,CIMEL 516,2016/3/9,8.1
2016,3,10,CIMEL 516,2016/3/10,7.5
2016,3,11,CIMEL 516,2016/3/11,8
2016,3,12,CIMEL 516,2016/3/12,9
2016,3,13,CIMEL 516,2016/3/13,7.4
2016,3,14,CIMEL 516,2016/3/14,7.2
2016,3,15,CIMEL 516,2016/3/15,8.4
2016,3,16,CIMEL 516,2016/3/16,7.5
2016,3,17,CIMEL 516,2016/3/17,6.8
2016,3,18,CIMEL 516,2016/3/18,6.4
2016,3,19,CIMEL 516,2016/3/19,9.9
2016,3,20,CIMEL 516,2016/3/20,11.7
2016,3,21,CIMEL 516,2016/3/21,10.1
2016,3,22,CIMEL 516,2016/3/22,8.7
2016,3,23,CIMEL 516,2016/3/23,9.4
2016,3,24,CIMEL 516,2016/3/24,8
2016,3,25,CIMEL 516,2016/3/25,9.5
2016,3,26,CIMEL 516,2016/3/26,15.4
2016,3,27,CIMEL 516,2016/3/27,10.9
2016,3,28,CIMEL 516,2016/3/28,13.5
2016,3,29,CIMEL 516,2016/3/29,12.7
2016,3,30,CIMEL 516,2016/3/30,15.1
2016,3,31,CIMEL 516,2016/3/31,9.5
2016,4,1,CIMEL 516,2016/4/1,9
2016,4,2,CIMEL 516,2016/4/2,10.5
2016,4,3,CIMEL 516,2016/4/3,13.6
2016,4,4,CIMEL 516,2016/4/4,11.6
2016,4,5,CIMEL 516,2016/4/5,11.3
2016,4,6,CIMEL 516,2016/4/6,10.1
2016,4,7,CIMEL 516,2016/4/7,9.6
2016,4,8,CIMEL 516,2016/4/8,7.1
2016,4,9,CIMEL 516,2016/4/9,9
2016,4,10,CIMEL 516,2016/4/10,14.5
2016,4,11,CIMEL 516,2016/4/11,14
2016,4,12,CIMEL 516,2016/4/12,13.5
2016,4,13,CIMEL 516,2016/4/13,12.6
2016,4,14,CIMEL 516,2016/4/14,14.2
2016,4,15,CIMEL 516,2016/4/15,13.9
2016,4,16,CIMEL 516,2016/4/16,13.7
2016,4,17,CIMEL 516,2016/4/17,10.8
2016,4,18,CIMEL 516,2016/4/18,9.5
2016,4,19,CIMEL 516,2016/4/19,12.8
2016,4,20,CIMEL 516,2016/4/20,15.3
2016,4,21,CIMEL 516,2016/4/21,13.1
2016,4,22,CIMEL 516,2016/4/22,13.2
2016,4,23,CIMEL 516,2016/4/23,12.2
2016,4,24,CIMEL 516,2016/4/24,10.3
2016,4,25,CIMEL 516,2016/4/25,10.8
2016,4,26,CIMEL 516,2016/4/26,11.2
2016,4,27,CIMEL 516,2016/4/27,11
2016,4,28,CIMEL 516,2016/4/28,9.3
2016,4,29,CIMEL 516,2016/4/29,9.8
2016,4,30,CIMEL 516,2016/4/30,8.8
2016,5,1,CIMEL 516,2016/5/1,8.7
2016,5,2,CIMEL 516,2016/5/2,10.6
2016,5,3,CIMEL 516,2016/5/3,12.9
2016,5,4,CIMEL 516,2016/5/4,14.1
2016,5,5,CIMEL 516,2016/5/5,17.3
2016,5,6,CIMEL 516,2016/5/6,17.1
2016,5,7,CIMEL 516,2016/5/7,17.9
2016,5,8,CIMEL 516,2016/5/8,17.8
2016,5,9,CIMEL 516,2016/5/9,16.9
2016,5,10,CIMEL 516,2016/5/10,17.8
2016,5,11,CIMEL 516,2016/5/11,15
2016,5,12,CIMEL 516,2016/5/12,13.8
2016,5,13,CIMEL 516,2016/5/13,14.8
2016,5,14,CIMEL 516,2016/5/14,15.9
2016,5,15,CIMEL 516,2016/5/15,14.6
2016,5,16,CIMEL 516,2016/5/16,12.5
2016,5,17,CIMEL 516,2016/5/17,14.6
2016,5,18,CIMEL 516,2016/5/18,13.4
2016,5,19,CIMEL 516,2016/5/19,14.6
2016,5,20,CIMEL 516,2016/5/20,17.7
2016,5,21,CIMEL 516,2016/5/21,21.3
2016,5,22,CIMEL 516,2016/5/22,13.9
2016,5,23,CIMEL 516,2016/5/23,12.8
2016,5,24,CIMEL 516,2016/5/24,14.1
2016,5,25,CIMEL 516,2016/5/25,18.4
2016,5,26,CIMEL 516,2016/5/26,18.3
2016,5,27,CIMEL 516,2016/5/27,20.5
2016,5,28,CIMEL 516,2016/5/28,19.7
2016,5,29,CIMEL 516,2016/5/29,16.5
2016,5,30,CIMEL 516,2016/5/30,15.3
2016,5,31,CIMEL 516,2016/5/31,16.7
2016,6,1,CIMEL 516,2016/6/1,15.2
2016,6,2,CIMEL 516,2016/6/2,17.4
2016,6,3,CIMEL 516,2016/6/3,16.5
2016,6,4,CIMEL 516,2016/6/4,16.9
2016,6,5,CIMEL 516,2016/6/5,18.8
2016,6,6,CIMEL 516,2016/6/6,20.2
2016,6,7,CIMEL 516,2016/6/7,21.3
2016,6,8,CIMEL 516,2016/6/8,22.1
2016,6,9,CIMEL 516,2016/6/9,21.4
2016,6,10,CIMEL 516,2016/6/10,18.8
2016,6,11,CIMEL 516,2016/6/11,17.3
2016,6,12,CIMEL 516,2016/6/12,16.5
2016,6,13,CIMEL 516,2016/6/13,17.5
2016,6,14,CIMEL 516,2016/6/14,16.5
2016,6,15,CIMEL 516,2016/6/15,16
2016,6,16,CIMEL 516,2016/6/16,15.2
2016,6,17,CIMEL 516,2016/6/17,14.8
2016,6,18,CIMEL 516,2016/6/18,15.7
2016,6,19,CIMEL 516,2016/6/19,15.6
2016,6,20,CIMEL 516,2016/6/20,17.8
2016,6,21,CIMEL 516,2016/6/21,21.8
2016,6,22,CIMEL 516,2016/6/22,26
2016,6,23,CIMEL 516,2016/6/23,24.9
2016,6,24,CIMEL 516,2016/6/24,20.9
2016,6,25,CIMEL 516,2016/6/25,18.2
2016,6,26,CIMEL 516,2016/6/26,16.9
2016,6,27,CIMEL 516,2016/6/27,16.5
2016,6,28,CIMEL 516,2016/6/28,18.9
2016,6,29,CIMEL 516,2016/6/29,18.5
2016,6,30,CIMEL 516,2016/6/30,20
2016,7,1,CIMEL 516,2016/7/1,19.4
2016,7,2,CIMEL 516,2016/7/2,18
2016,7,3,CIMEL 516,2016/7/3,18.1
2016,7,4,CIMEL 516,2016/7/4,20.9
2016,7,5,CIMEL 516,2016/7/5,20.4
2016,7,6,CIMEL 516,2016/7/6,21.5
2016,7,7,CIMEL 516,2016/7/7,22.4
2016,7,8,CIMEL 516,2016/7/8,21.4
2016,7,9,CIMEL 516,2016/7/9,20.4
2016,7,10,CIMEL 516,2016/7/10,21.9
2016,7,11,CIMEL 516,2016/7/11,20.6
2016,7,12,CIMEL 516,2016/7/12,18.7
2016,7,13,CIMEL 516,2016/7/13,16.5
2016,7,14,CIMEL 516,2016/7/14,15.6
2016,7,15,CIMEL 516,2016/7/15,17
2016,7,16,CIMEL 516,2016/7/16,19.6
2016,7,17,CIMEL 516,2016/7/17,22.3
2016,7,18,CIMEL 516,2016/7/18,24.5
2016,7,19,CIMEL 516,2016/7/19,26.1
2016,7,20,CIMEL 516,2016/7/20,22
2016,7,21,CIMEL 516,2016/7/21,21.8
2016,7,22,CIMEL 516,2016/7/22,21.7
2016,7,23,CIMEL 516,2016/7/23,20.8
2016,7,24,CIMEL 516,2016/7/24,20.9
2016,7,25,CIMEL 516,2016/7/25,21.1
2016,7,26,CIMEL 516,2016/7/26,21.3
2016,7,27,CIMEL 516,2016/7/27,20.3
2016,7,28,CIMEL 516,2016/7/28,19.7
2016,7,29,CIMEL 516,2016/7/29,21.2
2016,7,30,CIMEL 516,2016/7/30,21.7
2016,7,31,CIMEL 516,2016/7/31,19.8
2016,8,1,CIMEL 516,2016/8/1,19.5
2016,8,2,CIMEL 516,2016/8/2,19.7
2016,8,3,CIMEL 516,2016/8/3,21.7
2016,8,4,CIMEL 516,2016/8/4,18.1
2016,8,5,CIMEL 516,2016/8/5,19.2
2016,8,6,CIMEL 516,2016/8/6,19.5
2016,8,7,CIMEL 516,2016/8/7,22.1
2016,8,8,CIMEL 516,2016/8/8,20.6
2016,8,9,CIMEL 516,2016/8/9,18.4
2016,8,10,CIMEL 516,2016/8/10,17
2016,8,11,CIMEL 516,2016/8/11,17.2
2016,8,12,CIMEL 516,2016/8/12,19.9
2016,8,13,CIMEL 516,2016/8/13,22.3
2016,8,14,CIMEL 516,2016/8/14,23.7
2016,8,15,CIMEL 516,2016/8/15,24.6
2016,8,16,CIMEL 516,2016/8/16,25.2
2016,8,17,CIMEL 516,2016/8/17,22
2016,8,18,CIMEL 516,2016/8/18,20.1
2016,8,19,CIMEL 516,2016/8/19,19.9
2016,8,20,CIMEL 516,2016/8/20,19
2016,8,21,CIMEL 516,2016/8/21,18.5
2016,8,22,CIMEL 516,2016/8/22,20.5
2016,8,23,CIMEL 516,2016/8/23,24.2
2016,8,24,CIMEL 516,2016/8/24,24.7
2016,8,25,CIMEL 516,2016/8/25,24.9
2016,8,26,CIMEL 516,2016/8/26,24.5
