ID,Design,Year,X,Y,Prove,SiteName,Species,Valley,Elevation,LU,LS,GS
L16Q17-6 B2,CG,2021,11,2,L16,Peguere,Quercus,Luz,1600,120.08,NaN,NaN
L16Q15-7 B3,CG,2021,11,13,L16,Peguere,Quercus,Luz,1600,117.55,NaN,NaN
L16Q15-8 B3,CG,2021,11,14,L16,Peguere,Quercus,Luz,1600,101.81,NaN,NaN
L16Q19-6 B3,CG,2021,11,45,L16,Peguere,Quercus,Luz,1600,117.77,NaN,NaN
L16Q19-7 B3,CG,2021,11,46,L16,Peguere,Quercus,Luz,1600,114.15,NaN,NaN
L16Q19-12 B3,CG,2021,11,49,L16,Peguere,Quercus,Luz,1600,100.45,NaN,NaN
L16Q19-1 B4,CG,2021,11,50,L16,Peguere,Quercus,Luz,1600,120.63,NaN,NaN
L16Q19-2 B4,CG,2021,11,51,L16,Peguere,Quercus,Luz,1600,114.78,NaN,NaN
L16Q19-6 B4,CG,2021,11,55,L16,Peguere,Quercus,Luz,1600,102.71,NaN,NaN
L16Q19-10 B4,CG,2021,11,59,L16,Peguere,Quercus,Luz,1600,120.18,NaN,NaN
L16Q28-4 B5,CG,2021,11,68,L16,Peguere,Quercus,Luz,1600,121.77,NaN,NaN
L16Q28-4 B3,CG,2021,12,8,L16,Peguere,Quercus,Luz,1600,118.8,NaN,NaN
L16Q28-2 B4,CG,2021,12,10,L16,Peguere,Quercus,Luz,1600,103.93,NaN,NaN
L16Q28-3 B4,CG,2021,12,11,L16,Peguere,Quercus,Luz,1600,118.32,NaN,NaN
L16Q19-6 B2,CG,2021,12,37,L16,Peguere,Quercus,Luz,1600,120.13,NaN,NaN
L16Q19-1 B5,CG,2021,14,71,L16,Peguere,Quercus,Luz,1600,124.11,NaN,NaN
L16Q19-3 B5,CG,2021,14,73,L16,Peguere,Quercus,Luz,1600,120.46,NaN,NaN
L16Q19-7 B5,CG,2021,14,77,L16,Peguere,Quercus,Luz,1600,102.78,NaN,NaN
L16Q19-8 B5,CG,2021,14,78,L16,Peguere,Quercus,Luz,1600,100.14,NaN,NaN
L16Q19-15 B5,CG,2021,14,85,L16,Peguere,Quercus,Luz,1600,115.31,NaN,NaN
L16Q19-17 B5,CG,2021,14,87,L16,Peguere,Quercus,Luz,1600,102.36,NaN,NaN
L16Q19-20 B5,CG,2021,14,90,L16,Peguere,Quercus,Luz,1600,100.32,NaN,NaN
L16Q15-1 B5,CG,2021,15,76,L16,Peguere,Quercus,Luz,1600,121.71,NaN,NaN
L16Q15-2 B5,CG,2021,15,77,L16,Peguere,Quercus,Luz,1600,121.19,NaN,NaN
L16Q15-3 B5,CG,2021,15,78,L16,Peguere,Quercus,Luz,1600,118.29,NaN,NaN
L16Q15-4 B5,CG,2021,15,79,L16,Peguere,Quercus,Luz,1600,120.24,NaN,NaN
L16Q15-5 B5,CG,2021,15,80,L16,Peguere,Quercus,Luz,1600,122.57,NaN,NaN
L16Q15-6 B5,CG,2021,15,81,L16,Peguere,Quercus,Luz,1600,125.61,NaN,NaN
L16Q20-1 B3,CG,2021,15,126,L16,Peguere,Quercus,Luz,1600,117.53,NaN,NaN
L16Q18-5 B4,CG,2021,16,84,L16,Peguere,Quercus,Luz,1600,126.62,NaN,NaN
L16Q18-6 B4,CG,2021,16,85,L16,Peguere,Quercus,Luz,1600,127.59,NaN,NaN
L16Q18-8 B4,CG,2021,16,87,L16,Peguere,Quercus,Luz,1600,129.47,NaN,NaN
L16Q37-6 B4,CG,2021,16,124,L16,Peguere,Quercus,Luz,1600,102.71,NaN,NaN
L16Q16-4 B3,CG,2021,17,29,L16,Peguere,Quercus,Luz,1600,113.69,NaN,NaN
L16Q16-6 B3,CG,2021,17,31,L16,Peguere,Quercus,Luz,1600,110.87,NaN,NaN
L16Q23-1 B4,CG,2021,17,105,L16,Peguere,Quercus,Luz,1600,122.66,NaN,NaN
L16Q23-2 B4,CG,2021,17,106,L16,Peguere,Quercus,Luz,1600,111.21,NaN,NaN
L16Q17-3 B5,CG,2021,18,126,L16,Peguere,Quercus,Luz,1600,122.06,NaN,NaN
L16Q17-4 B5,CG,2021,18,127,L16,Peguere,Quercus,Luz,1600,121.84,NaN,NaN
L16Q17-5 B5,CG,2021,18,128,L16,Peguere,Quercus,Luz,1600,117.64,NaN,NaN
L16Q17-14 B5,CG,2021,19,49,L16,Peguere,Quercus,Luz,1600,119.57,NaN,NaN
L16Q17-16 B5,CG,2021,19,51,L16,Peguere,Quercus,Luz,1600,119.91,NaN,NaN
L16Q17-17 B5,CG,2021,19,52,L16,Peguere,Quercus,Luz,1600,123.13,NaN,NaN
L16Q17-18 B5,CG,2021,19,53,L16,Peguere,Quercus,Luz,1600,116.51,NaN,NaN
L16Q17-20 B5,CG,2021,19,55,L16,Peguere,Quercus,Luz,1600,124.52,NaN,NaN
L16Q17-21 B5,CG,2021,19,56,L16,Peguere,Quercus,Luz,1600,106.95,NaN,NaN
L16Q16-1 B4,CG,2021,20,12,L16,Peguere,Quercus,Luz,1600,112.9,NaN,NaN
L16Q16-2 B4,CG,2021,20,13,L16,Peguere,Quercus,Luz,1600,109.37,NaN,NaN
L16Q16-3 B4,CG,2021,20,14,L16,Peguere,Quercus,Luz,1600,115.6,NaN,NaN
L16Q16-4 B4,CG,2021,20,15,L16,Peguere,Quercus,Luz,1600,117.81,NaN,NaN
L16Q18-1 B3,CG,2021,20,16,L16,Peguere,Quercus,Luz,1600,117.53,NaN,NaN
L16Q15-2 B4,CG,2021,21,12,L16,Peguere,Quercus,Luz,1600,116.17,NaN,NaN
L16Q15-3 B4,CG,2021,21,13,L16,Peguere,Quercus,Luz,1600,111.66,NaN,NaN
L16Q15-5 B4,CG,2021,21,15,L16,Peguere,Quercus,Luz,1600,112.34,NaN,NaN
L16Q28-1 B5,CG,2021,21,20,L16,Peguere,Quercus,Luz,1600,117.34,NaN,NaN
L16Q28-3 B5,CG,2021,21,22,L16,Peguere,Quercus,Luz,1600,120.24,NaN,NaN
L16Q17-9 B2,CG,2021,23,3,L16,Peguere,Quercus,Luz,1600,103.42,NaN,NaN
L16Q17-1 B3,CG,2021,23,4,L16,Peguere,Quercus,Luz,1600,119.26,NaN,NaN
L16Q17-10 B3,CG,2021,23,5,L16,Peguere,Quercus,Luz,1600,116.43,NaN,NaN
L16Q19-11 B3,CG,2021,24,1,L16,Peguere,Quercus,Luz,1600,111.04,NaN,NaN
L16Q18-1 B5,CG,2021,24,73,L16,Peguere,Quercus,Luz,1600,120.4,NaN,NaN
L16Q18-3 B5,CG,2021,24,75,L16,Peguere,Quercus,Luz,1600,116.53,NaN,NaN
L16Q19-53 B5,CG,2021,27,107,L16,Peguere,Quercus,Luz,1600,120.85,NaN,NaN
L16Q19-58 B5,CG,2021,27,112,L16,Peguere,Quercus,Luz,1600,119.67,NaN,NaN
L16Q19-64 B5,CG,2021,27,118,L16,Peguere,Quercus,Luz,1600,107.61,NaN,NaN
L16Q19-70 B5,CG,2021,27,124,L16,Peguere,Quercus,Luz,1600,127.73,NaN,NaN
L16Q19-72 B5,CG,2021,27,126,L16,Peguere,Quercus,Luz,1600,101.72,NaN,NaN
L16Q19-73 B5,CG,2021,27,127,L16,Peguere,Quercus,Luz,1600,103.42,NaN,NaN
L16Q19-75 B5,CG,2021,28,41,L16,Peguere,Quercus,Luz,1600,101.29,NaN,NaN
L16Q19-76 B5,CG,2021,28,42,L16,Peguere,Quercus,Luz,1600,102.92,NaN,NaN
L16Q15-9 B5,CG,2021,29,87,L16,Peguere,Quercus,Luz,1600,123.18,NaN,NaN
L16Q15-10 B5,CG,2021,29,88,L16,Peguere,Quercus,Luz,1600,125.35,NaN,NaN
L16Q15-12 B5,CG,2021,29,90,L16,Peguere,Quercus,Luz,1600,120.59,NaN,NaN
L16Q15-13 B5,CG,2021,29,91,L16,Peguere,Quercus,Luz,1600,125.39,NaN,NaN
L16Q15-14 B5,CG,2021,29,92,L16,Peguere,Quercus,Luz,1600,116.54,NaN,NaN
L16Q15-15 B5,CG,2021,29,93,L16,Peguere,Quercus,Luz,1600,123.52,NaN,NaN
O16Q2-9 B2,CG,2021,2,17,O16,Artouste,Quercus,Ossau,1600,120.98,NaN,NaN
O16Q2-1 B3,CG,2021,2,18,O16,Artouste,Quercus,Ossau,1600,102.4,NaN,NaN
O16Q7-3 B1,CG,2021,3,31,O16,Artouste,Quercus,Ossau,1600,101.67,NaN,NaN
O16Q5-4 B3,CG,2021,4,67,O16,Artouste,Quercus,Ossau,1600,102.57,NaN,NaN
O16Q8-4 B3,CG,2021,7,8,O16,Artouste,Quercus,Ossau,1600,102.71,NaN,NaN
O16Q8-5 B3,CG,2021,7,9,O16,Artouste,Quercus,Ossau,1600,123.1,NaN,NaN
O16Q10-5 B4,CG,2021,8,11,O16,Artouste,Quercus,Ossau,1600,121.84,NaN,NaN
O16Q5-2 B1,CG,2021,8,13,O16,Artouste,Quercus,Ossau,1600,100.55,NaN,NaN
O16Q5-3 B1,CG,2021,8,14,O16,Artouste,Quercus,Ossau,1600,117.23,NaN,NaN
O16Q2-7 B4,CG,2021,8,49,O16,Artouste,Quercus,Ossau,1600,102.23,NaN,NaN
O16Q6-1 B4,CG,2021,9,77,O16,Artouste,Quercus,Ossau,1600,100.97,NaN,NaN
O16Q6-4 B4,CG,2021,9,80,O16,Artouste,Quercus,Ossau,1600,101.14,NaN,NaN
O16Q16-3 B4,CG,2021,11,63,O16,Artouste,Quercus,Ossau,1600,101.49,NaN,NaN
O16Q7-5 B3,CG,2021,15,15,O16,Artouste,Quercus,Ossau,1600,100.59,NaN,NaN
O16Q5-3 B2,CG,2021,15,29,O16,Artouste,Quercus,Ossau,1600,106.36,NaN,NaN
O16Q5-5 B2,CG,2021,15,31,O16,Artouste,Quercus,Ossau,1600,102.5,NaN,NaN
O16Q10-4 B1,CG,2021,15,82,O16,Artouste,Quercus,Ossau,1600,100.84,NaN,NaN
O16Q2-5 B3,CG,2021,18,1,O16,Artouste,Quercus,Ossau,1600,102.99,NaN,NaN
O16Q2-6 B3,CG,2021,18,2,O16,Artouste,Quercus,Ossau,1600,102.64,NaN,NaN
O16Q2-7 B3,CG,2021,18,3,O16,Artouste,Quercus,Ossau,1600,102.78,NaN,NaN
O16Q8-3 B4,CG,2021,18,28,O16,Artouste,Quercus,Ossau,1600,121.06,NaN,NaN
O16Q8-4 B4,CG,2021,18,29,O16,Artouste,Quercus,Ossau,1600,102.02,NaN,NaN
O16Q8-6 B4,CG,2021,18,31,O16,Artouste,Quercus,Ossau,1600,108.6,NaN,NaN
O16Q2-3 B4,CG,2021,21,30,O16,Artouste,Quercus,Ossau,1600,117.26,NaN,NaN
O16Q8-2 B5,CG,2021,22,12,O16,Artouste,Quercus,Ossau,1600,113.69,NaN,NaN
O16Q8-3 B5,CG,2021,22,13,O16,Artouste,Quercus,Ossau,1600,118.07,NaN,NaN
O16Q2-1 B5,CG,2021,23,101,O16,Artouste,Quercus,Ossau,1600,113.09,NaN,NaN
O16Q2-5 B5,CG,2021,23,104,O16,Artouste,Quercus,Ossau,1600,100.76,NaN,NaN
O16Q5-6 B2,CG,2021,26,10,O16,Artouste,Quercus,Ossau,1600,104.79,NaN,NaN
O16Q5-1 B3,CG,2021,26,11,O16,Artouste,Quercus,Ossau,1600,107.57,NaN,NaN
O16Q5-2 B3,CG,2021,26,12,O16,Artouste,Quercus,Ossau,1600,105.32,NaN,NaN
O16Q5-3 B3,CG,2021,26,13,O16,Artouste,Quercus,Ossau,1600,100.8,NaN,NaN
O16Q6-5 B5,CG,2021,28,52,O16,Artouste,Quercus,Ossau,1600,100.51,NaN,NaN
O1Q12-4 B3,NaN,2018,6,89,O1,Josbaig,Quercus,Ossau,100,NaN,273.3,NaN
L1Q30-2 B1,NaN,2018,2,47,L1,Laveyron,Quercus,Luz,100,NaN,279.8,NaN
O1Q17-1 B3,NaN,2018,9,75,O1,Josbaig,Quercus,Ossau,100,NaN,272.8,NaN
O1Q1-5 B4,NaN,2018,16,65,O1,Josbaig,Quercus,Ossau,100,NaN,281.3,NaN
L3Q16-1 B4,NaN,2018,16,67,L3,Ibos,Quercus,Luz,300,NaN,275.1,NaN
L3Q58-1 B1,NaN,2018,1,100,L3,Ibos,Quercus,Luz,300,NaN,294.5,NaN
O4Qvrac-3 B3,NaN,2018,4,47,O4,Bager,Quercus,Ossau,400,NaN,282.3,NaN
O4Qvrac-5 B5,NaN,2018,11,124,O4,Bager,Quercus,Ossau,400,NaN,283,NaN
O4Qvrac-63 B5,NaN,2018,21,107,O4,Bager,Quercus,Ossau,400,NaN,294.6,NaN
L8Q11-4 B4,NaN,2018,4,77,L8,Papillon,Quercus,Luz,800,NaN,275.1,NaN
L8Q11-2 B4,NaN,2018,4,75,L8,Papillon,Quercus,Luz,800,NaN,276.2,NaN
L8Q7-9 B5,NaN,2018,21,117,L8,Papillon,Quercus,Luz,800,NaN,270.7,NaN
O8Q7-7 B2,NaN,2018,1,1,O8,Le_Hourcq,Quercus,Ossau,800,NaN,300.8,NaN
L8Q11-1 B4,NaN,2018,4,74,L8,Papillon,Quercus,Luz,800,NaN,300.1,NaN
L8Q24-8 B4,NaN,2018,7,66,L8,Papillon,Quercus,Luz,800,NaN,281.4,NaN
L8Q24-9 B4,NaN,2018,7,67,L8,Papillon,Quercus,Luz,800,NaN,285.5,NaN
O8Q10-1 B3,NaN,2018,10,1,O8,Le_Hourcq,Quercus,Ossau,800,NaN,281.6,NaN
O8Q2-9 B4,NaN,2018,17,91,O8,Le_Hourcq,Quercus,Ossau,800,NaN,306.8,NaN
O8Q3-1 B4,NaN,2018,20,37,O8,Le_Hourcq,Quercus,Ossau,800,NaN,280.7,NaN
L8Q18-20 B5,NaN,2018,22,97,L8,Papillon,Quercus,Luz,800,NaN,295,NaN
O8Q10-73 B5,NaN,2018,26,74,O8,Le_Hourcq,Quercus,Ossau,800,NaN,274.9,NaN
O12Q33-1 B1,NaN,2018,2,72,O12,Gabas,Quercus,Ossau,1200,NaN,266.4,NaN
O12Q38-7 B2,NaN,2018,3,20,O12,Gabas,Quercus,Ossau,1200,NaN,275.8,NaN
O12Q2-5 B2,NaN,2018,3,21,O12,Gabas,Quercus,Ossau,1200,NaN,272.3,NaN
O12Q35-7 B4,NaN,2018,6,103,O12,Gabas,Quercus,Ossau,1200,NaN,261,NaN
O12Q20-22 B5,NaN,2018,11,90,O12,Gabas,Quercus,Ossau,1200,NaN,261,NaN
O12Q12-8 B5,NaN,2018,13,66,O12,Gabas,Quercus,Ossau,1200,NaN,270.3,NaN
O12Q30-7 B5,NaN,2018,19,82,O12,Gabas,Quercus,Ossau,1200,NaN,271.1,NaN
O12Q30-13 B5,NaN,2018,19,88,O12,Gabas,Quercus,Ossau,1200,NaN,258.5,NaN
L12Q10-18 B5,NaN,2018,20,104,L12,Gedre_bas,Quercus,Luz,1200,NaN,272.4,NaN
O12Q20-61 B5,NaN,2018,20,59,O12,Gabas,Quercus,Ossau,1200,NaN,261,NaN
O12Q20-43 B5,NaN,2018,20,41,O12,Gabas,Quercus,Ossau,1200,NaN,270.3,NaN
O12Q32-1 B3,NaN,2018,25,10,O12,Gabas,Quercus,Ossau,1200,NaN,271.3,NaN
O12Q2-6 B5,NaN,2018,27,67,O12,Gabas,Quercus,Ossau,1200,NaN,266.9,NaN
L12Q10-10 B4,NaN,2018,3,90,L12,Gedre_bas,Quercus,Luz,1200,NaN,285.7,NaN
O12Q27-1 B4,NaN,2018,10,101,O12,Gabas,Quercus,Ossau,1200,NaN,276,NaN
O12Q33-5 B4,NaN,2018,16,109,O12,Gabas,Quercus,Ossau,1200,NaN,275.1,NaN
O12Q12-7 B2,NaN,2018,17,3,O12,Gabas,Quercus,Ossau,1200,NaN,281.3,NaN
O12Q33-3 B3,NaN,2018,17,38,O12,Gabas,Quercus,Ossau,1200,NaN,290.6,NaN
O12Q4-12 B5,NaN,2018,22,126,O12,Gabas,Quercus,Ossau,1200,NaN,302.5,NaN
L12Q4-1 B3,NaN,2018,22,2,L12,Gedre_bas,Quercus,Luz,1200,NaN,298.1,NaN
O12Q37-6 B5,NaN,2018,23,66,O12,Gabas,Quercus,Ossau,1200,NaN,291.4,NaN
O12Q25-11 B5,NaN,2018,23,84,O12,Gabas,Quercus,Ossau,1200,NaN,284.5,NaN
O12Q32-82 B5,NaN,2018,24,60,O12,Gabas,Quercus,Ossau,1200,NaN,278,NaN
O12Q32-62 B5,NaN,2018,24,41,O12,Gabas,Quercus,Ossau,1200,NaN,290.8,NaN
O12Q20-8 B2,NaN,2018,25,39,O12,Gabas,Quercus,Ossau,1200,NaN,279.4,NaN
O12Q38-15 B5,NaN,2018,26,96,O12,Gabas,Quercus,Ossau,1200,NaN,282.7,NaN
O12Q38-12 B5,NaN,2018,26,93,O12,Gabas,Quercus,Ossau,1200,NaN,291.5,NaN
O12Q24-1 B4,NaN,2018,28,17,O12,Gabas,Quercus,Ossau,1200,NaN,275.8,NaN
L12Q31-2 B2,NaN,2018,2,97,L12,Gedre_bas,Quercus,Luz,1200,NaN,302.3,NaN
L16Q17-11 B2,NaN,2018,3,26,L16,Peguere,Quercus,Luz,1600,NaN,298.9,NaN
L16Q19-11 B4,NaN,2018,11,60,L16,Peguere,Quercus,Luz,1600,NaN,277.9,NaN
L16Q29-1 B2,NaN,2018,15,88,L16,Peguere,Quercus,Luz,1600,NaN,292.1,NaN
O16Q2-7 B3,NaN,2018,18,3,O16,Artouste,Quercus,Ossau,1600,NaN,290.6,NaN
L1Q30-2 B1,NaN,2017,2,47,L1,Laveyron,Quercus,Luz,100,NaN,NaN,NaN
O1Q4-2 B3,NaN,2017,15,22,O1,Josbaig,Quercus,Ossau,100,NaN,308.8,NaN
L3Q59-8 B3,NaN,2017,10,76,L3,Ibos,Quercus,Luz,300,NaN,NaN,NaN
L3Q50-4 B3,NaN,2017,9,115,L3,Ibos,Quercus,Luz,300,NaN,279.1,NaN
L3Q59-12 B4,NaN,2017,18,103,L3,Ibos,Quercus,Luz,300,NaN,285.4,NaN
O4Qvrac-7 B5,NaN,2017,11,126,O4,Bager,Quercus,Ossau,400,NaN,272,NaN
L8Q24-6 B4,NaN,2017,7,64,L8,Papillon,Quercus,Luz,800,NaN,306.8,NaN
L8Q14-3 B4,NaN,2017,9,125,L8,Papillon,Quercus,Luz,800,NaN,NaN,NaN
L8Q18-20 B5,NaN,2017,22,97,L8,Papillon,Quercus,Luz,800,NaN,304.8,NaN
L8Q11-4 B4,NaN,2017,4,77,L8,Papillon,Quercus,Luz,800,NaN,302.2,NaN
L8Q11-2 B4,NaN,2017,4,75,L8,Papillon,Quercus,Luz,800,NaN,301.9,NaN
L8Q24-8 B4,NaN,2017,7,66,L8,Papillon,Quercus,Luz,800,NaN,304.1,NaN
L8Q18-1 B5,NaN,2017,12,76,L8,Papillon,Quercus,Luz,800,NaN,301.8,NaN
L8Q7-9 B5,NaN,2017,21,117,L8,Papillon,Quercus,Luz,800,NaN,279.2,NaN
L8Q18-19 B5,NaN,2017,22,96,L8,Papillon,Quercus,Luz,800,NaN,301.6,NaN
L8Q28-8 B3,NaN,2017,9,31,L8,Papillon,Quercus,Luz,800,NaN,272.3,NaN
L8Q14-7 B2,NaN,2017,9,37,L8,Papillon,Quercus,Luz,800,NaN,270.3,NaN
L8Q11-2 B2,NaN,2017,7,16,L8,Papillon,Quercus,Luz,800,NaN,290,NaN
L8Q24-8 B3,NaN,2017,24,20,L8,Papillon,Quercus,Luz,800,NaN,294.9,NaN
O8Q3-1 B4,NaN,2017,20,37,O8,Le_Hourcq,Quercus,Ossau,800,NaN,283.7,NaN
O8Q4-1 B5,NaN,2017,11,103,O8,Le_Hourcq,Quercus,Ossau,800,NaN,279.2,NaN
O8Q10-10 B5,NaN,2017,13,104,O8,Le_Hourcq,Quercus,Ossau,800,NaN,272.2,NaN
O8Q7-2 B5,NaN,2017,14,49,O8,Le_Hourcq,Quercus,Ossau,800,NaN,299.5,NaN
O8Qvrac-6 B5,NaN,2017,23,48,O8,Le_Hourcq,Quercus,Ossau,800,NaN,271.8,NaN
O8Q7-7 B2,NaN,2017,1,1,O8,Le_Hourcq,Quercus,Ossau,800,NaN,310.9,NaN
L12Q10-18 B5,NaN,2017,20,104,L12,Gedre_bas,Quercus,Luz,1200,NaN,282.4,NaN
L12Q4-8 B2,NaN,2017,19,2,L12,Gedre_bas,Quercus,Luz,1200,NaN,282.1,NaN
O12Q33-1 B1,NaN,2017,2,72,O12,Gabas,Quercus,Ossau,1200,NaN,NaN,NaN
O12Q37-1 B3,NaN,2017,8,58,O12,Gabas,Quercus,Ossau,1200,NaN,306.8,NaN
O12Q27-1 B4,NaN,2017,10,101,O12,Gabas,Quercus,Ossau,1200,NaN,NaN,NaN
O12Q20-22 B5,NaN,2017,11,90,O12,Gabas,Quercus,Ossau,1200,NaN,NaN,NaN
O12Q32-10 B5,NaN,2017,12,110,O12,Gabas,Quercus,Ossau,1200,NaN,NaN,NaN
