Year,Site,Traitement,Elevation,Species,Provenance,LU,LC,CodeLU,CodeLC,ID,X,Y
2007,Lienz,Gap,1600,Fagus,1200,141.00,274.20,1,,L16S7-L12Fa1,7,5
2007,Lienz,Gap,1600,Quercus,1200,171.00,289.76,6,,L16S7-L12Qu1,7,6
2007,Lienz,Gap,1600,Fagus,400,,273.00,0,,L16S7-L4Fa2,7,7
2007,Lienz,Gap,1600,Quercus,400,171.00,263.00,6,4,L16S7-L4Qu2,7,8
2007,Lienz,Gap,1600,Fagus,800,141.00,,1,,L16S7-L8Fa2,7,9
2007,Lienz,Gap,1600,Fagus,800,,,,,L16S7-L8Fa2,7,9
2007,Lienz,Gap,1600,Quercus,800,152.00,302.00,1,,L16S7-L8Qu2,7,10
2007,Lienz,Gap,1600,Fagus,1200,131.00,261.02,1,4,L16S7-L12Fa2,7,11
2007,Lienz,Gap,1600,Quercus,1200,163.00,,1,,L16S7-L12Qu2,7,12
2007,Lienz,Gap,1600,Quercus,1200,,,,,L16S7-L12Qu2,7,12
2007,Lienz,Gap,1600,Fagus,400,,,0,,L16S7-L4Fa3,7,13
2007,Lienz,Gap,1600,Fagus,400,,,,,L16S7-L4Fa3,7,13
2007,Lienz,Gap,1600,Quercus,400,,,0,,L16S7-L4Qu3,7,14
2007,Lienz,Gap,1600,Quercus,400,,,,,L16S7-L4Qu3,7,14
2007,Lienz,Gap,1600,Fagus,800,,,6,,L16S7-L8Fa3,7,15
2007,Lienz,Gap,1600,Quercus,800,141.00,301.11,1,0,L16S7-L8Qu3,7,16
2007,Lienz,Gap,1600,Fagus,1200,152.00,257.79,1,4,L16S7-L12Fa3,7,17
2007,Lienz,Gap,1600,Quercus,1200,141.00,290.22,1,0,L16S7-L12Qu3,7,18
2007,Lienz,Gap,1600,Fagus,400,163.00,270.00,6,,L16S7-L4Fa4,7,19
2007,Lienz,Gap,1600,Quercus,400,152.00,,3,,L16S7-L4Qu4,7,20
2007,Lienz,Gap,1600,Quercus,400,,,,,L16S7-L4Qu4,7,20
2007,Lienz,Gap,1600,Fagus,800,163.00,270.47,6,,L16S7-L8Fa4,7,21
2007,Lienz,Gap,1600,Quercus,800,171.00,269.22,6,0,L16S7-L8Qu4,7,22
2007,Lienz,Gap,1600,Fagus,1200,131.00,259.33,1,4,L16S7-L12Fa4,7,23
2007,Lienz,Gap,1600,Quercus,1200,163.00,300.69,3,,L16S7-L12Qu4,7,24
2007,Lienz,Gap,1600,Fagus,400,141.00,,1,,L16S8-L4Fa1,8,1
2007,Lienz,Gap,1600,Fagus,400,,,,,L16S8-L4Fa1,8,1
2007,Lienz,Gap,1600,Quercus,400,,,0,,L16S8-L4Qu1,8,2
2007,Lienz,Gap,1600,Quercus,400,,,,,L16S8-L4Qu1,8,2
2007,Lienz,Gap,1600,Fagus,800,,,0,,L16S8-L8Fa1,8,3
2007,Lienz,Gap,1600,Fagus,800,,,,,L16S8-L8Fa1,8,3
2007,Lienz,Gap,1600,Quercus,800,,,0,,L16S8-L8Qu1,8,4
2007,Lienz,Gap,1600,Quercus,800,,,,,L16S8-L8Qu1,8,4
2007,Lienz,Gap,1600,Fagus,1200,,,0,,L16S8-L12Fa1,8,5
2007,Lienz,Gap,1600,Fagus,1200,,,,,L16S8-L12Fa1,8,5
2007,Lienz,Gap,1600,Quercus,1200,171.00,,6,,L16S8-L12Qu1,8,6
2007,Lienz,Gap,1600,Quercus,1200,,,,,L16S8-L12Qu1,8,6
2007,Lienz,Gap,1600,Fagus,400,159.33,,6,,L16S8-L4Fa2,8,7
2007,Lienz,Gap,1600,Fagus,400,,,,,L16S8-L4Fa2,8,7
2007,Lienz,Gap,1600,Quercus,400,152.00,,1,,L16S8-L4Qu2,8,8
2007,Lienz,Gap,1600,Quercus,400,,,,,L16S8-L4Qu2,8,8
2007,Lienz,Gap,1600,Fagus,800,,,0,,L16S8-L8Fa2,8,9
2007,Lienz,Gap,1600,Fagus,800,,,,,L16S8-L8Fa2,8,9
2007,Lienz,Gap,1600,Quercus,800,,,0,,L16S8-L8Qu2,8,10
2007,Lienz,Gap,1600,Quercus,800,,,,,L16S8-L8Qu2,8,10
2007,Lienz,Gap,1600,Fagus,1200,128.50,,1,,L16S8-L12Fa2,8,11
2007,Lienz,Gap,1600,Fagus,1200,,,,,L16S8-L12Fa2,8,11
2007,Lienz,Gap,1600,Quercus,1200,,,0,,L16S8-L12Qu2,8,12
2007,Lienz,Gap,1600,Quercus,1200,,,,,L16S8-L12Qu2,8,12
2007,Lienz,Gap,1600,Fagus,400,,,6,,L16S8-L4Fa3,8,13
2007,Lienz,Gap,1600,Fagus,400,,,,,L16S8-L4Fa3,8,13
2007,Lienz,Gap,1600,Quercus,400,,,0,,L16S8-L4Qu3,8,14
2007,Lienz,Gap,1600,Quercus,400,,,,,L16S8-L4Qu3,8,14
2007,Lienz,Gap,1600,Fagus,800,131.00,,1,,L16S8-L8Fa3,8,15
2007,Lienz,Gap,1600,Fagus,800,,,,,L16S8-L8Fa3,8,15
2007,Lienz,Gap,1600,Quercus,800,,,0,,L16S8-L8Qu3,8,16
2007,Lienz,Gap,1600,Quercus,800,,,,,L16S8-L8Qu3,8,16
2007,Lienz,Gap,1600,Fagus,1200,128.50,,1,,L16S8-L12Fa3,8,17
2007,Lienz,Gap,1600,Fagus,1200,,,,,L16S8-L12Fa3,8,17
2007,Lienz,Gap,1600,Quercus,1200,,,0,,L16S8-L12Qu3,8,18
2007,Lienz,Gap,1600,Quercus,1200,,,,,L16S8-L12Qu3,8,18
2007,Lienz,Gap,1600,Fagus,400,163.00,,6,,L16S8-L4Fa4,8,19
2007,Lienz,Gap,1600,Fagus,400,,,,,L16S8-L4Fa4,8,19
2007,Lienz,Gap,1600,Quercus,400,152.00,,3,,L16S8-L4Qu4,8,20
2007,Lienz,Gap,1600,Quercus,400,,,,,L16S8-L4Qu4,8,20
2007,Lienz,Gap,1600,Fagus,800,137.67,,1,,L16S8-L8Fa4,8,21
2007,Lienz,Gap,1600,Fagus,800,,,,,L16S8-L8Fa4,8,21
2007,Lienz,Gap,1600,Quercus,800,,,0,,L16S8-L8Qu4,8,22
2007,Lienz,Gap,1600,Quercus,800,,,,,L16S8-L8Qu4,8,22
2007,Lienz,Gap,1600,Fagus,1200,128.50,,1,,L16S8-L12Fa4,8,23
2007,Lienz,Gap,1600,Fagus,1200,,,,,L16S8-L12Fa4,8,23
2007,Lienz,Gap,1600,Quercus,1200,,,0,,L16S8-L12Qu4,8,24
2007,Lienz,Gap,1600,Quercus,1200,,,,0,L16S8-L12Qu4,8,24
2008,Laveyron,Shade,100,Fagus,400,95.00,306.63,,0,L1S1-L4Fa1,1,1
2008,Laveyron,Shade,100,Quercus,400,126.00,299.14,6,0,L1S1-L4Qu1,1,2
2008,Laveyron,Shade,100,Fagus,800,108.00,311.30,,0,L1S1-L8Fa1,1,3
2008,Laveyron,Shade,100,Quercus,800,126.00,245.83,6,0,L1S1-L8Qu1,1,4
2008,Laveyron,Shade,100,Fagus,1200,100.00,258.04,,0,L1S1-L12Fa1,1,5
2008,Laveyron,Shade,100,Quercus,1200,114.00,243.50,,3,L1S1-L12Qu1,1,6
2008,Laveyron,Shade,100,Fagus,400,96.25,309.92,,0,L1S1-L4Fa2,1,7
2008,Laveyron,Shade,100,Quercus,400,100.00,320.29,,0,L1S1-L4Qu2,1,8
2008,Laveyron,Shade,100,Fagus,800,100.00,277.12,,0,L1S1-L8Fa2,1,9
2008,Laveyron,Shade,100,Quercus,800,158.00,283.00,-7,0,L1S1-L8Qu2,1,10
2008,Laveyron,Shade,100,Fagus,1200,100.00,261.00,,0,L1S1-L12Fa2,1,11
2008,Laveyron,Shade,100,Quercus,1200,108.00,305.33,,0,L1S1-L12Qu2,1,12
2008,Laveyron,Shade,100,Fagus,400,96.25,258.41,,0,L1S1-L4Fa3,1,13
2008,Laveyron,Shade,100,Quercus,400,108.00,278.66,,0,L1S1-L4Qu3,1,14
2008,Laveyron,Shade,100,Fagus,800,105.33,277.12,,0,L1S1-L8Fa3,1,15
2008,Laveyron,Shade,100,Quercus,800,136.00,335.32,6,0,L1S1-L8Qu3,1,16
2008,Laveyron,Shade,100,Fagus,1200,100.00,291.28,,0,L1S1-L12Fa3,1,17
2008,Laveyron,Shade,100,Quercus,1200,158.00,310.21,0,0,L1S1-L12Qu3,1,18
2008,Laveyron,Shade,100,Fagus,400,96.25,277.17,,0,L1S1-L4Fa4,1,19
2008,Laveyron,Shade,100,Quercus,400,108.00,327.00,,0,L1S1-L4Qu4,1,20
2008,Laveyron,Shade,100,Fagus,800,105.33,277.67,,0,L1S1-L8Fa4,1,21
2008,Laveyron,Shade,100,Quercus,800,126.00,312.69,6,0,L1S1-L8Qu4,1,22
2008,Laveyron,Shade,100,Fagus,1200,106.00,305.33,,0,L1S1-L12Fa4,1,23
2008,Laveyron,Shade,100,Quercus,1200,108.00,320.56,,0,L1S1-L12Qu4,1,24
2008,Laveyron,Shade,100,Fagus,400,105.33,310.08,,0,L1S2-L4Fa1,2,1
2008,Laveyron,Shade,100,Quercus,400,100.00,244.67,,0,L1S2-L4Qu1,2,2
2008,Laveyron,Shade,100,Fagus,800,100.00,281.18,,0,L1S2-L8Fa1,2,3
2008,Laveyron,Shade,100,Quercus,800,108.00,335.11,,0,L1S2-L8Qu1,2,4
2008,Laveyron,Shade,100,Fagus,1200,100.00,309.86,,0,L1S2-L12Fa1,2,5
2008,Laveyron,Shade,100,Quercus,1200,108.00,247.00,,0,L1S2-L12Qu1,2,6
2008,Laveyron,Shade,100,Fagus,400,96.25,293.42,,0,L1S2-L4Fa2,2,7
2008,Laveyron,Shade,100,Quercus,400,104.00,304.47,,0,L1S2-L4Qu2,2,8
2008,Laveyron,Shade,100,Fagus,800,104.00,261.00,,0,L1S2-L8Fa2,2,9
2008,Laveyron,Shade,100,Quercus,800,,261.00,0,0,L1S2-L8Qu2,2,10
2008,Laveyron,Shade,100,Fagus,1200,100.00,309.22,,0,L1S2-L12Fa2,2,11
2008,Laveyron,Shade,100,Quercus,1200,100.00,309.63,,0,L1S2-L12Qu2,2,12
2008,Laveyron,Shade,100,Fagus,400,100.00,261.00,,0,L1S2-L4Fa3,2,13
2008,Laveyron,Shade,100,Quercus,400,85.00,313.50,,0,L1S2-L4Qu3,2,14
2008,Laveyron,Shade,100,Fagus,800,104.00,309.90,,0,L1S2-L8Fa3,2,15
2008,Laveyron,Shade,100,Quercus,800,108.00,254.00,,0,L1S2-L8Qu3,2,16
2008,Laveyron,Shade,100,Fagus,1200,100.00,300.40,,0,L1S2-L12Fa3,2,17
2008,Laveyron,Shade,100,Quercus,1200,100.00,310.23,,0,L1S2-L12Qu3,2,18
2008,Laveyron,Shade,100,Fagus,400,100.00,309.63,,0,L1S2-L4Fa4,2,19
2008,Laveyron,Shade,100,Quercus,400,100.00,306.23,,0,L1S2-L4Qu4,2,20
2008,Laveyron,Shade,100,Fagus,800,95.00,308.76,,0,L1S2-L8Fa4,2,21
2008,Laveyron,Shade,100,Quercus,800,,,0,0,L1S2-L8Qu4,2,22
2008,Laveyron,Shade,100,Fagus,1200,95.00,308.76,,0,L1S2-L12Fa4,2,23
2008,Laveyron,Shade,100,Quercus,1200,136.00,275.00,6,0,L1S2-L12Qu4,2,24
2008,Laveyron,Shade,100,Fagus,400,106.00,318.42,,0,L1S3-L4Fa1,3,1
2008,Laveyron,Shade,100,Quercus,400,100.00,317.00,,0,L1S3-L4Qu1,3,2
2008,Laveyron,Shade,100,Fagus,800,100.00,278.13,,0,L1S3-L8Fa1,3,3
2008,Laveyron,Shade,100,Quercus,800,,243.50,-7,3,L1S3-L8Qu1,3,4
2008,Laveyron,Shade,100,Fagus,1200,96.25,310.04,,0,L1S3-L12Fa1,3,5
2008,Laveyron,Shade,100,Quercus,1200,108.00,294.00,,0,L1S3-L12Qu1,3,6
2008,Laveyron,Shade,100,Fagus,400,106.00,307.18,,0,L1S3-L4Fa2,3,7
2008,Laveyron,Shade,100,Quercus,400,100.00,309.63,,0,L1S3-L4Qu2,3,8
2008,Laveyron,Shade,100,Fagus,800,96.25,283.00,,0,L1S3-L8Fa2,3,9
2008,Laveyron,Shade,100,Quercus,800,100.00,284.83,,0,L1S3-L8Qu2,3,10
2008,Laveyron,Shade,100,Fagus,1200,95.00,295.50,,0,L1S3-L12Fa2,3,11
2008,Laveyron,Shade,100,Quercus,1200,108.00,258.11,,0,L1S3-L12Qu2,3,12
2008,Laveyron,Shade,100,Fagus,400,104.00,308.76,,0,L1S3-L4Fa3,3,13
2008,Laveyron,Shade,100,Quercus,400,85.00,309.13,,0,L1S3-L4Qu3,3,14
2008,Laveyron,Shade,100,Fagus,800,105.33,243.50,,3,L1S3-L8Fa3,3,15
2008,Laveyron,Shade,100,Quercus,800,108.00,310.00,,0,L1S3-L8Qu3,3,16
2008,Laveyron,Shade,100,Fagus,1200,96.25,300.43,,0,L1S3-L12Fa3,3,17
2008,Laveyron,Shade,100,Quercus,1200,108.00,283.00,,0,L1S3-L12Qu3,3,18
2008,Laveyron,Shade,100,Fagus,400,100.00,321.65,,0,L1S3-L4Fa4,3,19
2008,Laveyron,Shade,100,Quercus,400,85.00,309.22,,0,L1S3-L4Qu4,3,20
2008,Laveyron,Shade,100,Fagus,800,96.25,320.72,,0,L1S3-L8Fa4,3,21
2008,Laveyron,Shade,100,Quercus,800,114.00,261.00,,0,L1S3-L8Qu4,3,22
2008,Laveyron,Shade,100,Fagus,1200,96.25,309.63,,0,L1S3-L12Fa4,3,23
2008,Laveyron,Shade,100,Quercus,1200,108.00,250.50,,0,L1S3-L12Qu4,3,24
2008,Laveyron,Shade,100,Fagus,400,96.25,306.71,,0,L1S4-L4Fa1,4,1
2008,Laveyron,Shade,100,Quercus,400,100.00,310.23,,0,L1S4-L4Qu1,4,2
2008,Laveyron,Shade,100,Fagus,800,105.33,310.97,,0,L1S4-L8Fa1,4,3
2008,Laveyron,Shade,100,Quercus,800,126.00,243.50,6,3,L1S4-L8Qu1,4,4
2008,Laveyron,Shade,100,Fagus,1200,96.25,305.89,,0,L1S4-L12Fa1,4,5
2008,Laveyron,Shade,100,Quercus,1200,158.00,,0,0,L1S4-L12Qu1,4,6
2008,Laveyron,Shade,100,Fagus,400,105.33,308.25,,0,L1S4-L4Fa2,4,7
2008,Laveyron,Shade,100,Quercus,400,114.00,314.67,,0,L1S4-L4Qu2,4,8
2008,Laveyron,Shade,100,Fagus,800,96.25,309.86,,0,L1S4-L8Fa2,4,9
2008,Laveyron,Shade,100,Quercus,800,,,,0,L1S4-L8Qu2,4,10
2008,Laveyron,Shade,100,Fagus,1200,96.25,276.85,,0,L1S4-L12Fa2,4,11
2008,Laveyron,Shade,100,Quercus,1200,108.00,309.86,,0,L1S4-L12Qu2,4,12
2008,Laveyron,Shade,100,Fagus,400,96.25,299.00,,0,L1S4-L4Fa3,4,13
2008,Laveyron,Shade,100,Quercus,400,122.00,,,0,L1S4-L4Qu3,4,14
2008,Laveyron,Shade,100,Fagus,800,96.25,318.60,,0,L1S4-L8Fa3,4,15
2008,Laveyron,Shade,100,Quercus,800,108.00,309.63,,0,L1S4-L8Qu3,4,16
2008,Laveyron,Shade,100,Fagus,1200,105.33,304.50,,0,L1S4-L12Fa3,4,17
2008,Laveyron,Shade,100,Quercus,1200,108.00,243.50,,3,L1S4-L12Qu3,4,18
2008,Laveyron,Shade,100,Fagus,400,96.25,283.00,,0,L1S4-L4Fa4,4,19
2008,Laveyron,Shade,100,Quercus,400,126.00,243.50,6,3,L1S4-L4Qu4,4,20
2008,Laveyron,Shade,100,Fagus,800,122.00,243.50,0,3,L1S4-L8Fa4,4,21
2008,Laveyron,Shade,100,Quercus,800,108.00,276.33,,0,L1S4-L8Qu4,4,22
2008,Laveyron,Shade,100,Fagus,1200,95.00,311.14,,0,L1S4-L12Fa4,4,23
2008,Laveyron,Shade,100,Quercus,1200,100.00,258.67,,0,L1S4-L12Qu4,4,24
2008,Laveyron,Gap,100,Fagus,400,122.00,247.00,,4,L1S5-L4Fa1,5,1
2008,Laveyron,Gap,100,Quercus,400,114.00,256.49,,0,L1S5-L4Qu1,5,2
2008,Laveyron,Gap,100,Fagus,800,100.00,247.00,,0,L1S5-L8Fa1,5,3
2008,Laveyron,Gap,100,Quercus,800,114.00,244.38,,4,L1S5-L8Qu1,5,4
2008,Laveyron,Gap,100,Fagus,1200,114.00,243.50,,3,L1S5-L12Fa1,5,5
2008,Laveyron,Gap,100,Quercus,1200,108.00,,,0,L1S5-L12Qu1,5,6
2008,Laveyron,Gap,100,Fagus,400,114.00,278.00,,0,L1S5-L4Fa2,5,7
2008,Laveyron,Gap,100,Quercus,400,108.00,245.00,,4,L1S5-L4Qu2,5,8
2008,Laveyron,Gap,100,Fagus,800,126.00,259.25,-7,0,L1S5-L8Fa2,5,9
2008,Laveyron,Gap,100,Quercus,800,114.00,307.67,,0,L1S5-L8Qu2,5,10
2008,Laveyron,Gap,100,Fagus,1200,123.00,243.80,-7,0,L1S5-L12Fa2,5,11
2008,Laveyron,Gap,100,Quercus,1200,120.00,,,0,L1S5-L12Qu2,5,12
2008,Laveyron,Gap,100,Fagus,400,143.33,243.50,-7,3,L1S5-L4Fa3,5,13
2008,Laveyron,Gap,100,Quercus,400,108.00,245.38,,4,L1S5-L4Qu3,5,14
2008,Laveyron,Gap,100,Fagus,800,123.00,245.00,,4,L1S5-L8Fa3,5,15
2008,Laveyron,Gap,100,Quercus,800,108.00,281.00,-7,0,L1S5-L8Qu3,5,16
2008,Laveyron,Gap,100,Fagus,1200,122.00,,,0,L1S5-L12Fa3,5,17
2008,Laveyron,Gap,100,Quercus,1200,126.00,244.38,,4,L1S5-L12Qu3,5,18
2008,Laveyron,Gap,100,Fagus,400,111.00,257.50,-7,0,L1S5-L4Fa4,5,19
2008,Laveyron,Gap,100,Quercus,400,100.00,328.00,,0,L1S5-L4Qu4,5,20
2008,Laveyron,Gap,100,Fagus,800,126.00,243.50,,3,L1S5-L8Fa4,5,21
2008,Laveyron,Gap,100,Quercus,800,108.00,247.00,,4,L1S5-L8Qu4,5,22
2008,Laveyron,Gap,100,Fagus,1200,120.00,260.14,,0,L1S5-L12Fa4,5,23
2008,Laveyron,Gap,100,Quercus,1200,108.00,259.60,-7,0,L1S5-L12Qu4,5,24
2008,Laveyron,Gap,100,Fagus,400,120.00,243.65,-7,3,L1S6-L4Fa1,6,1
2008,Laveyron,Gap,100,Quercus,400,114.00,252.27,,0,L1S6-L4Qu1,6,2
2008,Laveyron,Gap,100,Fagus,800,132.67,253.22,-7,0,L1S6-L8Fa1,6,3
2008,Laveyron,Gap,100,Quercus,800,114.00,247.67,,0,L1S6-L8Qu1,6,4
2008,Laveyron,Gap,100,Fagus,1200,120.00,245.15,,4,L1S6-L12Fa1,6,5
2008,Laveyron,Gap,100,Quercus,1200,114.00,252.33,,0,L1S6-L12Qu1,6,6
2008,Laveyron,Gap,100,Fagus,400,120.00,247.00,,4,L1S6-L4Fa2,6,7
2008,Laveyron,Gap,100,Quercus,400,114.00,249.57,,0,L1S6-L4Qu2,6,8
2008,Laveyron,Gap,100,Fagus,800,147.00,244.67,-7,4,L1S6-L8Fa2,6,9
2008,Laveyron,Gap,100,Quercus,800,114.00,246.73,,4,L1S6-L8Qu2,6,10
2008,Laveyron,Gap,100,Fagus,1200,108.00,243.57,,3,L1S6-L12Fa2,6,11
2008,Laveyron,Gap,100,Quercus,1200,108.00,254.98,,0,L1S6-L12Qu2,6,12
2008,Laveyron,Gap,100,Fagus,400,114.00,245.00,,4,L1S6-L4Fa3,6,13
2008,Laveyron,Gap,100,Quercus,400,108.00,253.39,,0,L1S6-L4Qu3,6,14
2008,Laveyron,Gap,100,Fagus,800,126.00,244.67,,4,L1S6-L8Fa3,6,15
2008,Laveyron,Gap,100,Quercus,800,114.00,251.67,,0,L1S6-L8Qu3,6,16
2008,Laveyron,Gap,100,Fagus,1200,108.00,256.45,,0,L1S6-L12Fa3,6,17
2008,Laveyron,Gap,100,Quercus,1200,126.00,245.38,,4,L1S6-L12Qu3,6,18
2008,Laveyron,Gap,100,Fagus,400,,,-7,0,L1S6-L4Fa4,6,19
2008,Laveyron,Gap,100,Quercus,400,,,0,0,L1S6-L4Qu4,6,20
2008,Laveyron,Gap,100,Fagus,800,147.00,244.43,-7,4,L1S6-L8Fa4,6,21
2008,Laveyron,Gap,100,Quercus,800,126.00,279.67,,0,L1S6-L8Qu4,6,22
2008,Laveyron,Gap,100,Fagus,1200,108.00,243.89,,4,L1S6-L12Fa4,6,23
2008,Laveyron,Gap,100,Quercus,1200,136.00,243.85,,3,L1S6-L12Qu4,6,24
2008,Laveyron,Gap,100,Fagus,400,120.00,250.50,,0,L1S7-L4Fa1,7,1
2008,Laveyron,Gap,100,Quercus,400,108.00,314.20,,0,L1S7-L4Qu1,7,2
2008,Laveyron,Gap,100,Fagus,800,136.00,259.68,-7,0,L1S7-L8Fa1,7,3
2008,Laveyron,Gap,100,Quercus,800,136.00,,-7,0,L1S7-L8Qu1,7,4
2008,Laveyron,Gap,100,Fagus,1200,105.33,245.83,,4,L1S7-L12Fa1,7,5
2008,Laveyron,Gap,100,Quercus,1200,,,0,0,L1S7-L12Qu1,7,6
2008,Laveyron,Gap,100,Fagus,400,105.33,249.50,,0,L1S7-L4Fa2,7,7
2008,Laveyron,Gap,100,Quercus,400,108.00,298.50,,0,L1S7-L4Qu2,7,8
2008,Laveyron,Gap,100,Fagus,800,114.00,328.81,,0,L1S7-L8Fa2,7,9
2008,Laveyron,Gap,100,Quercus,800,114.00,,,0,L1S7-L8Qu2,7,10
2008,Laveyron,Gap,100,Fagus,1200,105.33,253.22,,0,L1S7-L12Fa2,7,11
2008,Laveyron,Gap,100,Quercus,1200,136.00,324.00,,0,L1S7-L12Qu2,7,12
2008,Laveyron,Gap,100,Fagus,400,108.00,245.83,,4,L1S7-L4Fa3,7,13
2008,Laveyron,Gap,100,Quercus,400,100.00,330.33,,0,L1S7-L4Qu3,7,14
2008,Laveyron,Gap,100,Fagus,800,123.00,247.00,,4,L1S7-L8Fa3,7,15
2008,Laveyron,Gap,100,Quercus,800,147.00,308.75,0,0,L1S7-L8Qu3,7,16
2008,Laveyron,Gap,100,Fagus,1200,114.00,278.00,,0,L1S7-L12Fa3,7,17
2008,Laveyron,Gap,100,Quercus,1200,100.00,310.00,,0,L1S7-L12Qu3,7,18
2008,Laveyron,Gap,100,Fagus,400,122.00,244.38,,0,L1S7-L4Fa4,7,19
2008,Laveyron,Gap,100,Quercus,400,108.00,305.80,,0,L1S7-L4Qu4,7,20
2008,Laveyron,Gap,100,Fagus,800,,,,0,L1S7-L8Fa4,7,21
2008,Laveyron,Gap,100,Quercus,800,120.00,317.00,,0,L1S7-L8Qu4,7,22
2008,Laveyron,Gap,100,Fagus,1200,114.00,275.00,,0,L1S7-L12Fa4,7,23
2008,Laveyron,Gap,100,Quercus,1200,,317.00,0,0,L1S7-L12Qu4,7,24
2008,Laveyron,Gap,100,Fagus,400,123.00,245.38,,4,L1S8-L4Fa1,8,1
2008,Laveyron,Gap,100,Quercus,400,100.00,246.36,,4,L1S8-L4Qu1,8,2
2008,Laveyron,Gap,100,Fagus,800,114.00,258.20,,0,L1S8-L8Fa1,8,3
2008,Laveyron,Gap,100,Quercus,800,108.00,328.00,,0,L1S8-L8Qu1,8,4
2008,Laveyron,Gap,100,Fagus,1200,114.00,245.00,,4,L1S8-L12Fa1,8,5
2008,Laveyron,Gap,100,Quercus,1200,108.00,292.17,,0,L1S8-L12Qu1,8,6
2008,Laveyron,Gap,100,Fagus,400,105.33,247.00,,4,L1S8-L4Fa2,8,7
2008,Laveyron,Gap,100,Quercus,400,108.00,319.67,,0,L1S8-L4Qu2,8,8
2008,Laveyron,Gap,100,Fagus,800,111.00,243.50,,3,L1S8-L8Fa2,8,9
2008,Laveyron,Gap,100,Quercus,800,,,0,0,L1S8-L8Qu2,8,10
2008,Laveyron,Gap,100,Fagus,1200,114.00,252.60,,0,L1S8-L12Fa2,8,11
2008,Laveyron,Gap,100,Quercus,1200,108.00,315.25,,0,L1S8-L12Qu2,8,12
2008,Laveyron,Gap,100,Fagus,400,123.00,292.17,,0,L1S8-L4Fa3,8,13
2008,Laveyron,Gap,100,Quercus,400,100.00,322.00,,0,L1S8-L4Qu3,8,14
2008,Laveyron,Gap,100,Fagus,800,120.00,294.00,,0,L1S8-L8Fa3,8,15
2008,Laveyron,Gap,100,Quercus,800,126.00,,,0,L1S8-L8Qu3,8,16
2008,Laveyron,Gap,100,Fagus,1200,114.00,243.50,,3,L1S8-L12Fa3,8,17
2008,Laveyron,Gap,100,Quercus,1200,108.00,317.00,,0,L1S8-L12Qu3,8,18
2008,Laveyron,Gap,100,Fagus,400,120.00,254.00,,0,L1S8-L4Fa4,8,19
2008,Laveyron,Gap,100,Quercus,400,108.00,283.00,,0,L1S8-L4Qu4,8,20
2008,Laveyron,Gap,100,Fagus,800,122.00,247.00,,4,L1S8-L8Fa4,8,21
2008,Laveyron,Gap,100,Quercus,800,,,0,0,L1S8-L8Qu4,8,22
2008,Laveyron,Gap,100,Fagus,1200,105.33,244.67,,4,L1S8-L12Fa4,8,23
2008,Laveyron,Gap,100,Quercus,1200,108.00,317.00,,0,L1S8-L12Qu4,8,24
2008,Lourdes,Shade,400,Fagus,400,105.33,,,0,L4S1-L4Fa1,1,1
2008,Lourdes,Shade,400,Quercus,400,131.00,247.71,,0,L4S1-L4Qu1,1,2
2008,Lourdes,Shade,400,Fagus,800,105.33,287.00,,0,L4S1-L8Fa1,1,3
2008,Lourdes,Shade,400,Quercus,800,,,0,0,L4S1-L8Qu1,1,4
2008,Lourdes,Shade,400,Fagus,1200,104.00,293.67,,0,L4S1-L12Fa1,1,5
2008,Lourdes,Shade,400,Quercus,1200,108.00,304.00,,0,L4S1-L12Qu1,1,6
2008,Lourdes,Shade,400,Fagus,400,,309.27,0,0,L4S1-L4Fa2,1,7
2008,Lourdes,Shade,400,Quercus,400,108.00,305.46,,0,L4S1-L4Qu2,1,8
2008,Lourdes,Shade,400,Fagus,800,104.00,307.23,,0,L4S1-L8Fa2,1,9
2008,Lourdes,Shade,400,Quercus,800,108.00,314.58,,0,L4S1-L8Qu2,1,10
2008,Lourdes,Shade,400,Fagus,1200,104.00,248.00,,0,L4S1-L12Fa2,1,11
2008,Lourdes,Shade,400,Quercus,1200,,,,0,L4S1-L12Qu2,1,12
2008,Lourdes,Shade,400,Fagus,400,105.33,308.88,,0,L4S1-L4Fa3,1,13
2008,Lourdes,Shade,400,Quercus,400,100.00,288.68,,0,L4S1-L4Qu3,1,14
2008,Lourdes,Shade,400,Fagus,800,95.00,305.39,,0,L4S1-L8Fa3,1,15
2008,Lourdes,Shade,400,Quercus,800,126.00,287.50,,0,L4S1-L8Qu3,1,16
2008,Lourdes,Shade,400,Fagus,1200,105.33,307.00,,0,L4S1-L12Fa3,1,17
2008,Lourdes,Shade,400,Quercus,1200,126.00,306.60,,0,L4S1-L12Qu3,1,18
2008,Lourdes,Shade,400,Fagus,400,104.00,301.75,,0,L4S1-L4Fa4,1,19
2008,Lourdes,Shade,400,Quercus,400,100.00,305.44,,0,L4S1-L4Qu4,1,20
2008,Lourdes,Shade,400,Fagus,800,114.00,307.00,,0,L4S1-L8Fa4,1,21
2008,Lourdes,Shade,400,Quercus,800,126.00,314.11,,0,L4S1-L8Qu4,1,22
2008,Lourdes,Shade,400,Fagus,1200,111.00,310.39,,0,L4S1-L12Fa4,1,23
2008,Lourdes,Shade,400,Quercus,1200,126.00,324.00,,0,L4S1-L12Qu4,1,24
2008,Lourdes,Shade,400,Fagus,400,108.00,318.60,,0,L4S2-L4Fa1,2,1
